,sched_dep_datetime (mod),dep_time,sched_dep_time,dep_delay,name,actual_delay,station,Wind Speed [in knots],Wind Gust [in knots],One hour precipitation [in inches],Pressure altimeter [in inches],Visibility [in miles],Sky Level 1 Coverage,Sky Level 2 Coverage,Sky Level 3 Coverage,Sky Level 4 Coverage
10409,2013-12-06 19:51:00,20:09,20:15,-6.0,Delta Air Lines Inc.,12.0,JFK,10.0,,0.02,30.04,9.0,3.0,4.0,5.0,
10410,2013-12-06 20:51:00,20:51,20:29,22.0,United Air Lines Inc.,85.0,JFK,6.0,,0.02,30.05,10.0,3.0,5.0,,
10411,2013-12-06 20:51:00,20:40,20:40,0.0,JetBlue Airways,68.0,JFK,6.0,,0.02,30.05,10.0,3.0,5.0,,
10412,2013-12-06 21:51:00,21:36,21:35,1.0,American Airlines Inc.,16.0,JFK,9.0,,T,30.06,10.0,4.0,5.0,,
10413,2013-12-07 06:51:00,06:36,06:40,-4.0,United Air Lines Inc.,25.0,JFK,9.0,,0.06,30.12,10.0,3.0,5.0,,
10414,2013-12-07 06:51:00,06:55,07:00,-5.0,JetBlue Airways,32.0,JFK,9.0,,0.06,30.12,10.0,3.0,5.0,,
10415,2013-12-07 06:51:00,06:59,07:00,-1.0,Delta Air Lines Inc.,21.0,JFK,9.0,,0.06,30.12,10.0,3.0,5.0,,
10416,2013-12-07 06:51:00,06:56,07:00,-4.0,Virgin America,12.0,JFK,9.0,,0.06,30.12,10.0,3.0,5.0,,
10417,2013-12-07 08:51:00,08:19,08:30,-11.0,United Air Lines Inc.,5.0,JFK,8.0,,0.01,30.19,7.0,4.0,4.0,5.0,
10418,2013-12-07 08:51:00,09:02,09:00,2.0,Delta Air Lines Inc.,16.0,JFK,8.0,,0.01,30.19,7.0,4.0,4.0,5.0,
10419,2013-12-07 08:51:00,08:58,09:00,-2.0,American Airlines Inc.,27.0,JFK,8.0,,0.01,30.19,7.0,4.0,4.0,5.0,
10420,2013-12-07 08:51:00,09:19,09:20,-1.0,Virgin America,35.0,JFK,8.0,,0.01,30.19,7.0,4.0,4.0,5.0,
10421,2013-12-07 10:51:00,10:24,10:30,-6.0,American Airlines Inc.,27.0,JFK,7.0,,0.00,30.22,10.0,3.0,3.0,5.0,
10422,2013-12-07 11:51:00,11:28,11:29,-1.0,United Air Lines Inc.,20.0,JFK,8.0,,0.00,30.26,10.0,3.0,4.0,5.0,
10423,2013-12-07 11:51:00,11:39,11:47,-8.0,JetBlue Airways,26.0,JFK,8.0,,0.00,30.26,10.0,3.0,4.0,5.0,
10424,2013-12-07 11:51:00,12:05,12:00,5.0,American Airlines Inc.,41.0,JFK,8.0,,0.00,30.26,10.0,3.0,4.0,5.0,
10425,2013-12-07 12:51:00,13:02,13:00,2.0,Virgin America,42.0,JFK,7.0,,0.00,30.27,10.0,4.0,4.0,4.0,5.0
10426,2013-12-07 13:51:00,13:54,13:45,9.0,American Airlines Inc.,32.0,JFK,8.0,,0.00,30.29,10.0,4.0,4.0,4.0,4.0
10427,2013-12-07 14:51:00,14:43,14:45,-2.0,United Air Lines Inc.,10.0,JFK,13.0,,0.00,30.32,10.0,3.0,4.0,4.0,
10428,2013-12-07 15:51:00,15:30,15:30,0.0,Delta Air Lines Inc.,28.0,JFK,14.0,,0.00,30.31,10.0,3.0,4.0,,
10429,2013-12-07 15:51:00,15:46,15:45,1.0,American Airlines Inc.,17.0,JFK,14.0,,0.00,30.31,10.0,3.0,4.0,,
10430,2013-12-07 16:51:00,16:43,16:29,14.0,JetBlue Airways,76.0,JFK,14.0,,0.00,30.31,10.0,3.0,3.0,4.0,
10431,2013-12-07 16:51:00,16:42,16:45,-3.0,American Airlines Inc.,4.0,JFK,14.0,,0.00,30.31,10.0,3.0,3.0,4.0,
10432,2013-12-07 16:51:00,16:55,16:55,0.0,Virgin America,45.0,JFK,14.0,,0.00,30.31,10.0,3.0,3.0,4.0,
10433,2013-12-07 17:51:00,17:47,17:59,-12.0,United Air Lines Inc.,-18.0,JFK,15.0,18.0,0.00,30.31,10.0,3.0,3.0,4.0,
10434,2013-12-07 17:51:00,18:16,18:15,1.0,Delta Air Lines Inc.,-5.0,JFK,15.0,18.0,0.00,30.31,10.0,3.0,3.0,4.0,
10435,2013-12-07 18:51:00,18:53,19:00,-7.0,American Airlines Inc.,1.0,JFK,13.0,19.0,0.00,30.32,10.0,3.0,3.0,4.0,
10436,2013-12-07 19:51:00,20:35,20:15,20.0,Delta Air Lines Inc.,43.0,JFK,14.0,,0.00,30.33,10.0,3.0,4.0,4.0,
10437,2013-12-07 20:51:00,20:35,20:40,-5.0,JetBlue Airways,53.0,JFK,10.0,,0.00,30.35,10.0,2.0,3.0,4.0,
10438,2013-12-08 06:51:00,06:57,07:00,-3.0,JetBlue Airways,14.0,JFK,9.0,,0.00,30.53,10.0,3.0,,,
10439,2013-12-08 06:51:00,06:58,07:00,-2.0,Delta Air Lines Inc.,3.0,JFK,9.0,,0.00,30.53,10.0,3.0,,,
10440,2013-12-08 06:51:00,07:01,07:00,1.0,Virgin America,28.0,JFK,9.0,,0.00,30.53,10.0,3.0,,,
10441,2013-12-08 07:51:00,07:29,07:30,-1.0,American Airlines Inc.,22.0,JFK,6.0,,0.00,30.55,10.0,2.0,,,
10442,2013-12-08 08:51:00,08:21,08:30,-9.0,United Air Lines Inc.,11.0,JFK,9.0,,0.00,30.56,10.0,2.0,,,
10443,2013-12-08 08:51:00,08:55,09:00,-5.0,American Airlines Inc.,0.0,JFK,9.0,,0.00,30.56,10.0,2.0,,,
10444,2013-12-08 08:51:00,08:59,09:00,-1.0,Delta Air Lines Inc.,10.0,JFK,9.0,,0.00,30.56,10.0,2.0,,,
10445,2013-12-08 08:51:00,09:24,09:20,4.0,Virgin America,34.0,JFK,9.0,,0.00,30.56,10.0,2.0,,,
10446,2013-12-08 09:51:00,09:26,09:21,5.0,JetBlue Airways,27.0,JFK,10.0,,0.00,30.55,10.0,2.0,,,
10447,2013-12-08 10:51:00,10:40,10:30,10.0,American Airlines Inc.,34.0,JFK,9.0,,0.00,30.58,10.0,4.0,,,
10448,2013-12-08 11:51:00,11:25,11:29,-4.0,United Air Lines Inc.,31.0,JFK,6.0,,0.00,30.59,10.0,4.0,,,
10449,2013-12-08 11:51:00,11:43,11:47,-4.0,JetBlue Airways,17.0,JFK,6.0,,0.00,30.59,10.0,4.0,,,
10450,2013-12-08 11:51:00,11:59,12:00,-1.0,Delta Air Lines Inc.,16.0,JFK,6.0,,0.00,30.59,10.0,4.0,,,
10451,2013-12-08 11:51:00,11:52,12:00,-8.0,American Airlines Inc.,8.0,JFK,6.0,,0.00,30.59,10.0,4.0,,,
10452,2013-12-08 12:51:00,13:07,13:00,7.0,Virgin America,46.0,JFK,5.0,,0.00,30.6,10.0,2.0,5.0,,
10453,2013-12-08 13:51:00,13:41,13:45,-4.0,American Airlines Inc.,-1.0,JFK,7.0,,0.00,30.61,10.0,2.0,4.0,5.0,
10454,2013-12-08 14:51:00,14:42,14:45,-3.0,United Air Lines Inc.,-1.0,JFK,9.0,,0.00,30.6,10.0,2.0,4.0,5.0,
10455,2013-12-08 15:51:00,15:29,15:30,-1.0,Delta Air Lines Inc.,-6.0,JFK,11.0,,0.00,30.6,10.0,2.0,4.0,5.0,
10456,2013-12-08 15:51:00,15:47,15:45,2.0,American Airlines Inc.,7.0,JFK,11.0,,0.00,30.6,10.0,2.0,4.0,5.0,
10457,2013-12-08 16:51:00,16:50,16:40,10.0,JetBlue Airways,72.0,JFK,9.0,,0.00,30.57,10.0,2.0,4.0,5.0,
10458,2013-12-08 16:51:00,16:57,16:45,12.0,Delta Air Lines Inc.,47.0,JFK,9.0,,0.00,30.57,10.0,2.0,4.0,5.0,
10459,2013-12-08 16:51:00,16:50,16:45,5.0,American Airlines Inc.,46.0,JFK,9.0,,0.00,30.57,10.0,2.0,4.0,5.0,
10460,2013-12-08 16:51:00,17:14,16:55,19.0,Virgin America,73.0,JFK,9.0,,0.00,30.57,10.0,2.0,4.0,5.0,
10461,2013-12-08 17:51:00,17:52,17:59,-7.0,United Air Lines Inc.,21.0,JFK,5.0,,0.00,30.56,10.0,2.0,5.0,,
10462,2013-12-08 17:51:00,19:02,18:15,47.0,Delta Air Lines Inc.,139.0,JFK,5.0,,0.00,30.56,10.0,2.0,5.0,,
10463,2013-12-08 18:51:00,00:21,19:00,321.0,American Airlines Inc.,682.0,JFK,6.0,,0.00,30.55,10.0,2.0,5.0,,
10464,2013-12-08 19:51:00,21:36,20:00,96.0,Virgin America,244.0,JFK,7.0,,0.00,30.52,10.0,2.0,5.0,,
10465,2013-12-08 19:51:00,21:03,20:15,48.0,Delta Air Lines Inc.,144.0,JFK,7.0,,0.00,30.52,10.0,2.0,5.0,,
10466,2013-12-08 20:51:00,21:14,20:29,45.0,United Air Lines Inc.,154.0,JFK,7.0,,T,30.53,10.0,3.0,5.0,,
10467,2013-12-08 20:51:00,21:07,20:40,27.0,JetBlue Airways,111.0,JFK,7.0,,T,30.53,10.0,3.0,5.0,,
10468,2013-12-08 21:51:00,21:37,21:35,2.0,American Airlines Inc.,42.0,JFK,5.0,,T,30.54,3.0,4.0,5.0,,
10469,2013-12-09 06:51:00,07:05,07:00,5.0,Virgin America,19.0,JFK,13.0,,0.01,30.31,3.0,4.0,5.0,,
10470,2013-12-09 06:51:00,06:58,07:00,-2.0,JetBlue Airways,11.0,JFK,13.0,,0.01,30.31,3.0,4.0,5.0,,
10471,2013-12-09 06:51:00,07:02,07:00,2.0,Delta Air Lines Inc.,10.0,JFK,13.0,,0.01,30.31,3.0,4.0,5.0,,
10472,2013-12-09 07:51:00,07:29,07:30,-1.0,American Airlines Inc.,-3.0,JFK,13.0,,0.01,30.29,3.0,4.0,5.0,,
10473,2013-12-09 08:51:00,08:25,08:30,-5.0,United Air Lines Inc.,17.0,JFK,14.0,,0.02,30.25,3.0,4.0,5.0,,
10474,2013-12-09 08:51:00,08:57,09:00,-3.0,Delta Air Lines Inc.,26.0,JFK,14.0,,0.02,30.25,3.0,4.0,5.0,,
10475,2013-12-09 08:51:00,08:59,09:00,-1.0,American Airlines Inc.,4.0,JFK,14.0,,0.02,30.25,3.0,4.0,5.0,,
10476,2013-12-09 08:51:00,09:26,09:20,6.0,Virgin America,40.0,JFK,14.0,,0.02,30.25,3.0,4.0,5.0,,
10477,2013-12-09 09:51:00,09:18,09:21,-3.0,JetBlue Airways,19.0,JFK,13.0,21.0,0.02,30.21,3.0,4.0,5.0,,
10478,2013-12-09 10:51:00,10:29,10:30,-1.0,American Airlines Inc.,7.0,JFK,11.0,,0.02,30.18,3.0,4.0,5.0,,
10479,2013-12-09 11:51:00,12:34,11:29,65.0,United Air Lines Inc.,141.0,JFK,11.0,,0.07,30.17,4.0,5.0,,,
10480,2013-12-09 11:51:00,11:55,11:47,8.0,JetBlue Airways,36.0,JFK,11.0,,0.07,30.17,4.0,5.0,,,
10481,2013-12-09 11:51:00,11:58,12:00,-2.0,American Airlines Inc.,17.0,JFK,11.0,,0.07,30.17,4.0,5.0,,,
10482,2013-12-09 11:51:00,11:58,12:00,-2.0,Delta Air Lines Inc.,-4.0,JFK,11.0,,0.07,30.17,4.0,5.0,,,
10483,2013-12-09 12:51:00,12:54,13:00,-6.0,Virgin America,4.0,JFK,9.0,,0.02,30.16,2.0,5.0,,,
10484,2013-12-09 13:51:00,13:46,13:45,1.0,American Airlines Inc.,10.0,JFK,9.0,,0.04,30.11,4.0,4.0,5.0,,
10485,2013-12-09 14:51:00,14:39,14:45,-6.0,United Air Lines Inc.,-15.0,JFK,10.0,,T,30.08,2.5,5.0,,,
10486,2013-12-09 15:51:00,15:29,15:30,-1.0,Delta Air Lines Inc.,16.0,JFK,12.0,,T,30.07,1.75,5.0,,,
10487,2013-12-09 15:51:00,16:04,15:45,19.0,American Airlines Inc.,53.0,JFK,12.0,,T,30.07,1.75,5.0,,,
10488,2013-12-09 16:51:00,17:15,16:29,46.0,JetBlue Airways,121.0,JFK,11.0,,0.01,30.0,2.0,4.0,5.0,,
10489,2013-12-09 16:51:00,17:09,16:45,24.0,Delta Air Lines Inc.,47.0,JFK,11.0,,0.01,30.0,2.0,4.0,5.0,,
10490,2013-12-09 16:51:00,18:42,16:45,117.0,American Airlines Inc.,239.0,JFK,11.0,,0.01,30.0,2.0,4.0,5.0,,
10491,2013-12-09 16:51:00,16:54,16:55,-1.0,Virgin America,7.0,JFK,11.0,,0.01,30.0,2.0,4.0,5.0,,
10492,2013-12-09 17:51:00,17:54,17:59,-5.0,United Air Lines Inc.,-37.0,JFK,9.0,,T,29.98,2.0,5.0,,,
10493,2013-12-09 17:51:00,18:10,18:15,-5.0,Delta Air Lines Inc.,-5.0,JFK,9.0,,T,29.98,2.0,5.0,,,
10494,2013-12-09 18:51:00,18:59,19:00,-1.0,American Airlines Inc.,14.0,JFK,6.0,,T,29.97,2.0,5.0,,,
10495,2013-12-09 19:51:00,19:57,20:00,-3.0,Virgin America,16.0,JFK,5.0,,T,29.99,1.0,5.0,,,
10496,2013-12-09 19:51:00,20:14,20:15,-1.0,Delta Air Lines Inc.,4.0,JFK,5.0,,T,29.99,1.0,5.0,,,
10497,2013-12-09 20:51:00,20:50,20:29,21.0,United Air Lines Inc.,66.0,JFK,6.0,,T,30.0,2.0,4.0,5.0,,
10498,2013-12-09 20:51:00,20:41,20:40,1.0,JetBlue Airways,43.0,JFK,6.0,,T,30.0,2.0,4.0,5.0,,
10499,2013-12-09 21:51:00,21:28,21:35,-7.0,American Airlines Inc.,-4.0,JFK,14.0,,0.00,30.01,3.0,5.0,,,
10500,2013-12-10 06:51:00,06:38,06:40,-2.0,United Air Lines Inc.,21.0,JFK,11.0,,0.00,30.0,10.0,4.0,,,
10501,2013-12-10 06:51:00,06:51,07:00,-9.0,Virgin America,6.0,JFK,11.0,,0.00,30.0,10.0,4.0,,,
10502,2013-12-10 06:51:00,06:56,07:00,-4.0,JetBlue Airways,34.0,JFK,11.0,,0.00,30.0,10.0,4.0,,,
10503,2013-12-10 06:51:00,07:03,07:00,3.0,Delta Air Lines Inc.,-10.0,JFK,11.0,,0.00,30.0,10.0,4.0,,,
10504,2013-12-10 07:51:00,07:32,07:30,2.0,American Airlines Inc.,30.0,JFK,11.0,,0.00,30.0,10.0,4.0,,,
10505,2013-12-10 08:51:00,08:37,08:30,7.0,United Air Lines Inc.,80.0,JFK,10.0,,0.00,30.0,10.0,5.0,,,
10506,2013-12-10 08:51:00,09:03,09:00,3.0,Delta Air Lines Inc.,49.0,JFK,10.0,,0.00,30.0,10.0,5.0,,,
10507,2013-12-10 08:51:00,11:52,09:00,172.0,American Airlines Inc.,399.0,JFK,10.0,,0.00,30.0,10.0,5.0,,,
10508,2013-12-10 08:51:00,09:18,09:20,-2.0,Virgin America,43.0,JFK,10.0,,0.00,30.0,10.0,5.0,,,
10509,2013-12-10 09:51:00,09:20,09:21,-1.0,JetBlue Airways,67.0,JFK,10.0,,0.00,30.02,9.0,2.0,4.0,5.0,
10510,2013-12-10 10:51:00,11:29,10:30,59.0,American Airlines Inc.,149.0,JFK,5.0,,0.00,29.96,10.0,5.0,,,
10511,2013-12-10 11:51:00,11:27,11:29,-2.0,United Air Lines Inc.,45.0,JFK,5.0,,0.00,29.98,9.0,2.0,5.0,,
10512,2013-12-10 11:51:00,12:08,11:47,21.0,JetBlue Airways,101.0,JFK,5.0,,0.00,29.98,9.0,2.0,5.0,,
10513,2013-12-10 11:51:00,11:56,12:00,-4.0,Delta Air Lines Inc.,25.0,JFK,5.0,,0.00,29.98,9.0,2.0,5.0,,
10514,2013-12-10 11:51:00,12:00,12:00,0.0,American Airlines Inc.,40.0,JFK,5.0,,0.00,29.98,9.0,2.0,5.0,,
10515,2013-12-10 12:51:00,12:55,13:00,-5.0,Virgin America,70.0,JFK,6.0,,0.00,30.0,8.0,2.0,4.0,5.0,
10516,2013-12-10 13:51:00,14:07,13:45,22.0,American Airlines Inc.,95.0,JFK,3.0,,0.06,30.01,0.25,6.0,,,
10517,2013-12-10 14:51:00,14:52,14:45,7.0,United Air Lines Inc.,62.0,JFK,5.0,,0.13,30.0,0.25,4.0,5.0,,
10518,2013-12-10 15:51:00,15:52,15:30,22.0,Delta Air Lines Inc.,35.0,JFK,7.0,,0.05,29.93,0.5,3.0,5.0,,
10519,2013-12-10 15:51:00,17:38,15:45,113.0,American Airlines Inc.,224.0,JFK,7.0,,0.05,29.93,0.5,3.0,5.0,,
10520,2013-12-10 16:51:00,16:29,16:29,0.0,JetBlue Airways,66.0,JFK,8.0,,0.01,29.91,2.0,2.0,4.0,5.0,
10521,2013-12-10 16:51:00,16:40,16:45,-5.0,Delta Air Lines Inc.,-1.0,JFK,8.0,,0.01,29.91,2.0,2.0,4.0,5.0,
10522,2013-12-10 16:51:00,16:45,16:45,0.0,American Airlines Inc.,13.0,JFK,8.0,,0.01,29.91,2.0,2.0,4.0,5.0,
10523,2013-12-10 16:51:00,17:17,16:55,22.0,Virgin America,74.0,JFK,8.0,,0.01,29.91,2.0,2.0,4.0,5.0,
10524,2013-12-10 17:51:00,19:08,17:59,69.0,United Air Lines Inc.,134.0,JFK,8.0,,0.02,29.9,2.5,4.0,5.0,,
10525,2013-12-10 17:51:00,18:12,18:15,-3.0,Delta Air Lines Inc.,-20.0,JFK,8.0,,0.02,29.9,2.5,4.0,5.0,,
10526,2013-12-10 18:51:00,19:43,19:00,43.0,American Airlines Inc.,91.0,JFK,10.0,,0.01,29.89,8.0,3.0,3.0,5.0,
10527,2013-12-10 19:51:00,21:24,20:00,84.0,Virgin America,197.0,JFK,14.0,,T,29.91,6.0,3.0,4.0,5.0,
10528,2013-12-10 19:51:00,20:13,20:15,-2.0,Delta Air Lines Inc.,7.0,JFK,14.0,,T,29.91,6.0,3.0,4.0,5.0,
10529,2013-12-10 20:51:00,21:13,20:29,44.0,United Air Lines Inc.,128.0,JFK,11.0,19.0,T,29.94,9.0,2.0,3.0,4.0,
10530,2013-12-10 20:51:00,20:36,20:40,-4.0,JetBlue Airways,30.0,JFK,11.0,19.0,T,29.94,9.0,2.0,3.0,4.0,
10531,2013-12-10 21:51:00,21:43,21:35,8.0,American Airlines Inc.,17.0,JFK,14.0,,T,29.96,10.0,2.0,4.0,4.0,
10532,2013-12-11 06:51:00,06:53,06:40,13.0,United Air Lines Inc.,23.0,JFK,14.0,,0.00,30.19,10.0,1.0,,,
10533,2013-12-11 06:51:00,06:52,07:00,-8.0,JetBlue Airways,-13.0,JFK,14.0,,0.00,30.19,10.0,1.0,,,
10534,2013-12-11 06:51:00,06:59,07:00,-1.0,Delta Air Lines Inc.,-26.0,JFK,14.0,,0.00,30.19,10.0,1.0,,,
10535,2013-12-11 06:51:00,07:45,07:00,45.0,Virgin America,104.0,JFK,14.0,,0.00,30.19,10.0,1.0,,,
10536,2013-12-11 07:51:00,07:28,07:30,-2.0,American Airlines Inc.,0.0,JFK,17.0,,0.00,30.23,10.0,1.0,,,
10537,2013-12-11 08:51:00,08:29,08:30,-1.0,United Air Lines Inc.,5.0,JFK,14.0,22.0,0.00,30.25,10.0,1.0,,,
10538,2013-12-11 08:51:00,09:01,09:00,1.0,American Airlines Inc.,17.0,JFK,14.0,22.0,0.00,30.25,10.0,1.0,,,
10539,2013-12-11 08:51:00,09:35,09:00,35.0,Delta Air Lines Inc.,62.0,JFK,14.0,22.0,0.00,30.25,10.0,1.0,,,
10540,2013-12-11 08:51:00,09:19,09:20,-1.0,Virgin America,10.0,JFK,14.0,22.0,0.00,30.25,10.0,1.0,,,
10541,2013-12-11 09:51:00,09:18,09:21,-3.0,JetBlue Airways,9.0,JFK,18.0,26.0,0.00,30.27,10.0,1.0,,,
10542,2013-12-11 10:51:00,10:55,10:30,25.0,American Airlines Inc.,51.0,JFK,16.0,,0.00,30.29,10.0,1.0,,,
10543,2013-12-11 11:51:00,11:27,11:29,-2.0,United Air Lines Inc.,-10.0,JFK,19.0,25.0,0.00,30.31,10.0,2.0,,,
10544,2013-12-11 11:51:00,11:44,11:47,-3.0,JetBlue Airways,-10.0,JFK,19.0,25.0,0.00,30.31,10.0,2.0,,,
10545,2013-12-11 11:51:00,11:53,12:00,-7.0,American Airlines Inc.,-19.0,JFK,19.0,25.0,0.00,30.31,10.0,2.0,,,
10546,2013-12-11 11:51:00,12:01,12:00,1.0,Delta Air Lines Inc.,-13.0,JFK,19.0,25.0,0.00,30.31,10.0,2.0,,,
10547,2013-12-11 12:51:00,12:59,13:00,-1.0,Virgin America,0.0,JFK,17.0,26.0,0.00,30.34,10.0,2.0,,,
10548,2013-12-11 13:51:00,13:39,13:45,-6.0,American Airlines Inc.,-5.0,JFK,15.0,24.0,0.00,30.35,10.0,2.0,,,
10549,2013-12-11 14:51:00,14:44,14:45,-1.0,United Air Lines Inc.,-24.0,JFK,19.0,25.0,0.00,30.35,10.0,2.0,,,
10550,2013-12-11 15:51:00,15:26,15:30,-4.0,Delta Air Lines Inc.,-25.0,JFK,20.0,24.0,0.00,30.34,10.0,2.0,3.0,,
10551,2013-12-11 15:51:00,15:40,15:45,-5.0,American Airlines Inc.,-39.0,JFK,20.0,24.0,0.00,30.34,10.0,2.0,3.0,,
10552,2013-12-11 16:51:00,16:41,16:29,12.0,JetBlue Airways,14.0,JFK,17.0,,0.00,30.3,10.0,3.0,,,
10553,2013-12-11 16:51:00,16:40,16:45,-5.0,Delta Air Lines Inc.,-35.0,JFK,17.0,,0.00,30.3,10.0,3.0,,,
10554,2013-12-11 16:51:00,16:48,16:45,3.0,American Airlines Inc.,-23.0,JFK,17.0,,0.00,30.3,10.0,3.0,,,
10555,2013-12-11 16:51:00,16:53,16:55,-2.0,Virgin America,-14.0,JFK,17.0,,0.00,30.3,10.0,3.0,,,
10556,2013-12-11 17:51:00,17:55,17:59,-4.0,United Air Lines Inc.,-55.0,JFK,16.0,,0.00,30.28,10.0,3.0,,,
10557,2013-12-11 17:51:00,18:10,18:15,-5.0,Delta Air Lines Inc.,-26.0,JFK,16.0,,0.00,30.28,10.0,3.0,,,
10558,2013-12-11 18:51:00,19:03,19:00,3.0,American Airlines Inc.,-15.0,JFK,13.0,,0.00,30.24,10.0,2.0,3.0,,
10559,2013-12-11 19:51:00,20:13,20:00,13.0,Virgin America,1.0,JFK,15.0,,0.00,30.25,10.0,2.0,3.0,3.0,
10560,2013-12-11 19:51:00,20:15,20:15,0.0,Delta Air Lines Inc.,-16.0,JFK,15.0,,0.00,30.25,10.0,2.0,3.0,3.0,
10561,2013-12-11 20:51:00,20:51,20:29,22.0,United Air Lines Inc.,41.0,JFK,17.0,,0.00,30.25,10.0,2.0,3.0,4.0,
10562,2013-12-11 20:51:00,20:39,20:40,-1.0,JetBlue Airways,4.0,JFK,17.0,,0.00,30.25,10.0,2.0,3.0,4.0,
10563,2013-12-11 21:51:00,21:35,21:35,0.0,American Airlines Inc.,-11.0,JFK,16.0,,0.00,30.25,10.0,2.0,4.0,4.0,
10564,2013-12-12 06:51:00,06:41,06:40,1.0,United Air Lines Inc.,7.0,JFK,15.0,,0.00,30.25,10.0,1.0,,,
10565,2013-12-12 06:51:00,06:53,07:00,-7.0,Virgin America,-26.0,JFK,15.0,,0.00,30.25,10.0,1.0,,,
10566,2013-12-12 06:51:00,06:55,07:00,-5.0,JetBlue Airways,-20.0,JFK,15.0,,0.00,30.25,10.0,1.0,,,
10567,2013-12-12 06:51:00,06:55,07:00,-5.0,Delta Air Lines Inc.,-22.0,JFK,15.0,,0.00,30.25,10.0,1.0,,,
10568,2013-12-12 07:51:00,07:30,07:30,0.0,American Airlines Inc.,-14.0,JFK,10.0,,0.00,30.27,10.0,2.0,,,
10569,2013-12-12 08:51:00,08:29,08:30,-1.0,United Air Lines Inc.,-24.0,JFK,14.0,,0.00,30.27,10.0,2.0,4.0,,
10570,2013-12-12 08:51:00,08:58,09:00,-2.0,Delta Air Lines Inc.,7.0,JFK,14.0,,0.00,30.27,10.0,2.0,4.0,,
10571,2013-12-12 08:51:00,08:54,09:00,-6.0,American Airlines Inc.,0.0,JFK,14.0,,0.00,30.27,10.0,2.0,4.0,,
10572,2013-12-12 08:51:00,09:13,09:20,-7.0,Virgin America,-12.0,JFK,14.0,,0.00,30.27,10.0,2.0,4.0,,
10573,2013-12-12 09:51:00,09:19,09:21,-2.0,JetBlue Airways,16.0,JFK,19.0,24.0,0.00,30.28,10.0,2.0,,,
10574,2013-12-12 10:51:00,10:26,10:30,-4.0,American Airlines Inc.,-16.0,JFK,19.0,25.0,0.00,30.3,10.0,1.0,,,
10575,2013-12-12 11:51:00,11:31,11:29,2.0,United Air Lines Inc.,-7.0,JFK,13.0,,0.00,30.31,10.0,2.0,3.0,,
10576,2013-12-12 11:51:00,11:39,11:47,-8.0,JetBlue Airways,-27.0,JFK,13.0,,0.00,30.31,10.0,2.0,3.0,,
10577,2013-12-12 11:51:00,11:56,12:00,-4.0,Delta Air Lines Inc.,-24.0,JFK,13.0,,0.00,30.31,10.0,2.0,3.0,,
10578,2013-12-12 11:51:00,11:53,12:00,-7.0,American Airlines Inc.,-32.0,JFK,13.0,,0.00,30.31,10.0,2.0,3.0,,
10579,2013-12-12 12:51:00,12:58,13:00,-2.0,Virgin America,14.0,JFK,15.0,24.0,0.00,30.34,10.0,2.0,3.0,3.0,
10580,2013-12-12 13:51:00,13:43,13:45,-2.0,American Airlines Inc.,-15.0,JFK,14.0,,0.00,30.36,10.0,2.0,4.0,,
10581,2013-12-12 14:51:00,14:52,14:45,7.0,United Air Lines Inc.,8.0,JFK,14.0,20.0,0.00,30.37,10.0,2.0,4.0,,
10582,2013-12-12 15:51:00,15:36,15:30,6.0,Delta Air Lines Inc.,11.0,JFK,17.0,,0.00,30.35,10.0,2.0,3.0,,
10583,2013-12-12 15:51:00,17:24,15:45,99.0,American Airlines Inc.,169.0,JFK,17.0,,0.00,30.35,10.0,2.0,3.0,,
10584,2013-12-12 16:51:00,16:31,16:29,2.0,JetBlue Airways,4.0,JFK,15.0,,0.00,30.31,10.0,2.0,3.0,,
10585,2013-12-12 16:51:00,17:17,16:45,32.0,American Airlines Inc.,44.0,JFK,15.0,,0.00,30.31,10.0,2.0,3.0,,
10586,2013-12-12 16:51:00,16:42,16:45,-3.0,Delta Air Lines Inc.,-9.0,JFK,15.0,,0.00,30.31,10.0,2.0,3.0,,
10587,2013-12-12 16:51:00,16:57,16:55,2.0,Virgin America,-21.0,JFK,15.0,,0.00,30.31,10.0,2.0,3.0,,
10588,2013-12-12 17:51:00,18:34,17:59,35.0,United Air Lines Inc.,54.0,JFK,11.0,,0.00,30.29,10.0,2.0,3.0,,
10589,2013-12-12 17:51:00,18:15,18:15,0.0,Delta Air Lines Inc.,-18.0,JFK,11.0,,0.00,30.29,10.0,2.0,3.0,,
10590,2013-12-12 18:51:00,19:28,19:00,28.0,American Airlines Inc.,42.0,JFK,10.0,,0.00,30.28,10.0,2.0,3.0,,
10591,2013-12-12 19:51:00,20:18,20:00,18.0,Virgin America,8.0,JFK,5.0,,0.00,30.27,10.0,2.0,,,
10592,2013-12-12 19:51:00,20:36,20:15,21.0,Delta Air Lines Inc.,39.0,JFK,5.0,,0.00,30.27,10.0,2.0,,,
10593,2013-12-12 20:51:00,20:35,20:29,6.0,United Air Lines Inc.,0.0,JFK,7.0,,0.00,30.27,10.0,2.0,,,
10594,2013-12-12 20:51:00,21:00,20:40,20.0,JetBlue Airways,27.0,JFK,7.0,,0.00,30.27,10.0,2.0,,,
10595,2013-12-12 21:51:00,21:34,21:35,-1.0,American Airlines Inc.,-23.0,JFK,14.0,,0.00,30.27,10.0,2.0,,,
10596,2013-12-13 06:51:00,06:35,06:40,-5.0,United Air Lines Inc.,-16.0,JFK,13.0,,0.00,30.17,10.0,2.0,,,
