date,dep_time,sched_dep_time,sched_dep_time (modified),dep_delay,tailnum,air_time,name
2013-10-31,06:50,07:00,06:51,-10.0,N635VA,325.0,Virgin America
2013-10-31,06:52,07:00,06:51,-8.0,N639JB,331.0,JetBlue Airways
2013-10-31,06:58,07:00,06:51,-2.0,N704X,322.0,Delta Air Lines Inc.
2013-10-31,07:55,08:00,07:51,-5.0,N324AA,333.0,American Airlines Inc.
2013-10-31,08:25,08:30,08:51,-5.0,N589UA,326.0,United Air Lines Inc.
2013-10-31,08:59,09:00,08:51,-1.0,N704X,327.0,Delta Air Lines Inc.
2013-10-31,09:14,09:10,08:51,4.0,N327AA,328.0,American Airlines Inc.
2013-10-31,09:33,09:20,08:51,13.0,N633VA,330.0,Virgin America
2013-10-31,09:21,09:21,09:51,0.0,N519JB,324.0,JetBlue Airways
2013-10-31,10:29,10:30,10:51,-1.0,N338AA,317.0,American Airlines Inc.
2013-10-31,11:20,11:25,11:51,-5.0,N555UA,321.0,United Air Lines Inc.
2013-10-31,11:55,11:51,11:51,4.0,N524JB,324.0,JetBlue Airways
2013-10-31,11:55,12:00,11:51,-5.0,N722TW,322.0,Delta Air Lines Inc.
2013-10-31,11:59,12:00,11:51,-1.0,N329AA,321.0,American Airlines Inc.
2013-10-31,13:48,13:00,12:51,48.0,N630VA,318.0,Virgin America
2013-10-31,13:38,13:45,13:51,-7.0,N320AA,322.0,American Airlines Inc.
2013-10-31,15:28,15:30,15:51,-2.0,N193DN,322.0,Delta Air Lines Inc.
2013-10-31,17:38,15:30,15:51,128.0,N339AA,307.0,American Airlines Inc.
2013-10-31,16:35,16:30,16:51,5.0,N328AA,334.0,American Airlines Inc.
2013-10-31,16:47,16:35,16:51,12.0,N645JB,322.0,JetBlue Airways
2013-10-31,17:05,16:55,16:51,10.0,N641VA,322.0,Virgin America
2013-10-31,17:53,17:59,17:51,-6.0,N588UA,313.0,United Air Lines Inc.
2013-10-31,18:20,18:15,17:51,5.0,N191DN,321.0,Delta Air Lines Inc.
2013-10-31,22:36,19:10,18:51,206.0,N327AA,307.0,American Airlines Inc.
2013-10-31,20:00,20:00,19:51,0.0,N846VA,314.0,Virgin America
2013-10-31,20:38,20:40,20:51,-2.0,N635JB,323.0,JetBlue Airways
2013-10-31,20:57,21:00,20:51,-3.0,N189DN,324.0,Delta Air Lines Inc.
2013-10-31,21:38,21:40,21:51,-2.0,N324AA,320.0,American Airlines Inc.
2013-11-01,06:24,06:30,06:51,-6.0,N510UA,324.0,United Air Lines Inc.
2013-11-01,06:58,07:00,06:51,-2.0,N629VA,336.0,Virgin America
2013-11-01,07:19,07:00,06:51,19.0,N717TW,333.0,Delta Air Lines Inc.
2013-11-01,07:57,08:00,07:51,-3.0,N329AA,329.0,American Airlines Inc.
2013-11-01,08:27,08:30,08:51,-3.0,N502UA,330.0,United Air Lines Inc.
2013-11-01,11:22,11:25,11:51,-3.0,N597UA,331.0,United Air Lines Inc.
2013-11-01,11:56,12:00,11:51,-4.0,N722TW,328.0,Delta Air Lines Inc.
2013-11-01,12:03,12:00,11:51,3.0,N319AA,333.0,American Airlines Inc.
2013-11-01,13:06,13:11,12:51,-5.0,N192DN,337.0,Delta Air Lines Inc.
2013-11-01,14:42,14:45,14:51,-3.0,N546UA,319.0,United Air Lines Inc.
2013-11-01,17:18,15:30,15:51,108.0,N332AA,317.0,American Airlines Inc.
2013-11-01,17:19,16:30,16:51,49.0,N327AA,322.0,American Airlines Inc.
2013-11-01,16:59,17:00,16:51,-1.0,N702TW,320.0,Delta Air Lines Inc.
2013-11-01,18:05,17:59,17:51,6.0,N589UA,327.0,United Air Lines Inc.
2013-11-01,18:14,18:15,17:51,-1.0,N154DL,344.0,Delta Air Lines Inc.
2013-11-01,19:48,19:10,18:51,38.0,N339AA,320.0,American Airlines Inc.
2013-11-01,20:22,20:17,19:51,5.0,N595UA,324.0,United Air Lines Inc.
2013-11-01,20:55,21:00,20:51,-5.0,N1200K,331.0,Delta Air Lines Inc.
2013-11-01,22:44,21:40,21:51,64.0,N338AA,320.0,American Airlines Inc.
2013-11-02,06:23,06:30,06:51,-7.0,N502UA,330.0,United Air Lines Inc.
2013-11-02,06:59,07:00,06:51,-1.0,N1200K,341.0,Delta Air Lines Inc.
2013-11-02,07:56,08:00,07:51,-4.0,N323AA,317.0,American Airlines Inc.
2013-11-02,08:24,08:30,08:51,-6.0,N518UA,336.0,United Air Lines Inc.
2013-11-02,08:53,09:00,08:51,-7.0,N705TW,333.0,Delta Air Lines Inc.
2013-11-02,09:06,09:10,08:51,-4.0,N335AA,323.0,American Airlines Inc.
2013-11-02,09:33,09:15,08:51,18.0,N635VA,344.0,Virgin America
2013-11-02,10:22,10:30,10:51,-8.0,N339AA,334.0,American Airlines Inc.
2013-11-02,11:22,11:25,11:51,-3.0,N597UA,328.0,United Air Lines Inc.
2013-11-02,11:55,12:00,11:51,-5.0,N324AA,325.0,American Airlines Inc.
2013-11-02,11:53,12:00,11:51,-7.0,N188DN,333.0,Delta Air Lines Inc.
2013-11-02,13:09,13:11,12:51,-2.0,N180DN,346.0,Delta Air Lines Inc.
2013-11-02,13:44,13:45,13:51,-1.0,N327AA,324.0,American Airlines Inc.
2013-11-02,15:28,15:30,15:51,-2.0,N510UA,329.0,United Air Lines Inc.
2013-11-02,15:33,15:30,15:51,3.0,N336AA,334.0,American Airlines Inc.
2013-11-02,16:22,16:30,16:51,-8.0,N338AA,326.0,American Airlines Inc.
2013-11-02,16:42,16:35,16:51,7.0,N807JB,342.0,JetBlue Airways
2013-11-02,22:17,16:55,16:51,322.0,N838VA,339.0,Virgin America
2013-11-02,17:55,17:59,17:51,-4.0,N595UA,333.0,United Air Lines Inc.
2013-11-02,19:07,19:10,18:51,-3.0,N328AA,327.0,American Airlines Inc.
2013-11-02,20:38,20:40,20:51,-2.0,N789JB,341.0,JetBlue Airways
2013-11-02,21:39,21:40,21:51,-1.0,N323AA,336.0,American Airlines Inc.
2013-11-03,06:57,07:00,06:51,-3.0,N623VA,347.0,Virgin America
2013-11-03,06:45,07:00,06:51,-15.0,N807JB,357.0,JetBlue Airways
2013-11-03,06:53,07:00,06:51,-7.0,N192DN,354.0,Delta Air Lines Inc.
2013-11-03,07:26,07:29,07:51,-3.0,N595UA,314.0,United Air Lines Inc.
2013-11-03,11:15,08:00,07:51,195.0,N339AA,336.0,American Airlines Inc.
2013-11-03,08:55,09:00,08:51,-5.0,N709TW,353.0,Delta Air Lines Inc.
2013-11-03,09:05,09:10,08:51,-5.0,N319AA,331.0,American Airlines Inc.
2013-11-03,09:41,09:15,08:51,26.0,N641VA,356.0,Virgin America
2013-11-03,09:16,09:21,09:51,-5.0,N627JB,344.0,JetBlue Airways
2013-11-03,10:29,10:30,10:51,-1.0,N336AA,342.0,American Airlines Inc.
2013-11-03,11:11,11:15,10:51,-4.0,N555UA,335.0,United Air Lines Inc.
2013-11-03,11:43,11:51,11:51,-8.0,N643JB,350.0,JetBlue Airways
2013-11-03,11:52,12:00,11:51,-8.0,N328AA,330.0,American Airlines Inc.
2013-11-03,11:58,12:00,11:51,-2.0,N711ZX,346.0,Delta Air Lines Inc.
2013-11-03,13:07,13:00,12:51,7.0,N638VA,351.0,Virgin America
2013-11-03,13:40,13:45,13:51,-5.0,N335AA,337.0,American Airlines Inc.
2013-11-03,14:39,14:47,14:51,-8.0,N598UA,336.0,United Air Lines Inc.
2013-11-03,15:29,15:30,15:51,-1.0,N193DN,355.0,Delta Air Lines Inc.
2013-11-03,15:23,15:30,15:51,-7.0,N329AA,345.0,American Airlines Inc.
2013-11-03,16:27,16:30,16:51,-3.0,N323AA,340.0,American Airlines Inc.
2013-11-03,16:29,16:35,16:51,-6.0,N784JB,344.0,JetBlue Airways
2013-11-03,16:41,16:45,16:51,-4.0,N713TW,356.0,Delta Air Lines Inc.
2013-11-03,16:56,16:55,16:51,1.0,N630VA,355.0,Virgin America
2013-11-03,19:33,17:59,17:51,94.0,N510UA,344.0,United Air Lines Inc.
2013-11-03,18:11,18:15,17:51,-4.0,N189DN,351.0,Delta Air Lines Inc.
2013-11-03,19:12,19:10,18:51,2.0,N338AA,321.0,American Airlines Inc.
2013-11-03,20:00,20:00,19:51,0.0,N845VA,354.0,Virgin America
2013-11-03,20:12,20:15,19:51,-3.0,N188DN,355.0,Delta Air Lines Inc.
2013-11-03,20:17,20:25,20:51,-8.0,N512UA,357.0,United Air Lines Inc.
2013-11-03,20:40,20:40,20:51,0.0,N796JB,350.0,JetBlue Airways
2013-11-03,21:59,21:40,21:51,19.0,N332AA,336.0,American Airlines Inc.
2013-11-04,06:49,06:30,06:51,19.0,N588UA,368.0,United Air Lines Inc.
2013-11-04,06:57,07:00,06:51,-3.0,N658JB,358.0,JetBlue Airways
2013-11-04,06:59,07:00,06:51,-1.0,N187DN,357.0,Delta Air Lines Inc.
2013-11-04,07:01,07:00,06:51,1.0,N631VA,360.0,Virgin America
2013-11-04,07:54,08:00,07:51,-6.0,N327AA,335.0,American Airlines Inc.
2013-11-04,08:33,08:30,08:51,3.0,N596UA,339.0,United Air Lines Inc.
2013-11-04,08:58,09:00,08:51,-2.0,N704X,355.0,Delta Air Lines Inc.
2013-11-04,09:15,09:10,08:51,5.0,N336AA,352.0,American Airlines Inc.
2013-11-04,09:12,09:15,08:51,-3.0,N639VA,361.0,Virgin America
2013-11-04,09:33,09:21,09:51,12.0,N789JB,348.0,JetBlue Airways
2013-11-04,10:29,10:30,10:51,-1.0,N323AA,357.0,American Airlines Inc.
2013-11-04,11:19,11:25,11:51,-6.0,N555UA,354.0,United Air Lines Inc.
2013-11-04,11:48,11:51,11:51,-3.0,N779JB,363.0,JetBlue Airways
2013-11-04,11:59,12:00,11:51,-1.0,N706TW,359.0,Delta Air Lines Inc.
2013-11-04,11:54,12:00,11:51,-6.0,N324AA,358.0,American Airlines Inc.
2013-11-04,13:06,13:00,12:51,6.0,N641VA,363.0,Virgin America
2013-11-04,13:40,13:45,13:51,-5.0,N329AA,338.0,American Airlines Inc.
2013-11-04,14:48,14:45,14:51,3.0,N590UA,338.0,United Air Lines Inc.
2013-11-04,15:24,15:30,15:51,-6.0,N328AA,353.0,American Airlines Inc.
2013-11-04,15:27,15:30,15:51,-3.0,N187DN,355.0,Delta Air Lines Inc.
2013-11-04,16:29,16:30,16:51,-1.0,N332AA,337.0,American Airlines Inc.
2013-11-04,16:32,16:35,16:51,-3.0,N643JB,337.0,JetBlue Airways
2013-11-04,16:42,16:45,16:51,-3.0,N624AG,355.0,Delta Air Lines Inc.
2013-11-04,17:02,16:55,16:51,7.0,N630VA,343.0,Virgin America
2013-11-04,17:56,17:59,17:51,-3.0,N598UA,337.0,United Air Lines Inc.
2013-11-04,18:13,18:15,17:51,-2.0,N154DL,355.0,Delta Air Lines Inc.
2013-11-04,19:07,19:10,18:51,-3.0,N338AA,313.0,American Airlines Inc.
2013-11-04,19:56,20:00,19:51,-4.0,N361VA,355.0,Virgin America
2013-11-04,20:14,20:15,19:51,-1.0,N199DN,352.0,Delta Air Lines Inc.
2013-11-04,20:17,20:17,19:51,0.0,N595UA,347.0,United Air Lines Inc.
2013-11-04,20:38,20:40,20:51,-2.0,N658JB,346.0,JetBlue Airways
2013-11-05,06:33,06:39,06:51,-6.0,N588UA,349.0,United Air Lines Inc.
2013-11-05,06:52,07:00,06:51,-8.0,N828JB,361.0,JetBlue Airways
2013-11-05,06:52,07:00,06:51,-8.0,N632VA,362.0,Virgin America
2013-11-05,07:24,07:00,06:51,24.0,N191DN,339.0,Delta Air Lines Inc.
2013-11-05,08:02,08:00,07:51,2.0,N323AA,338.0,American Airlines Inc.
2013-11-05,08:32,08:30,08:51,2.0,N502UA,356.0,United Air Lines Inc.
2013-11-05,08:56,09:00,08:51,-4.0,N713TW,349.0,Delta Air Lines Inc.
2013-11-05,09:04,09:10,08:51,-6.0,N324AA,336.0,American Airlines Inc.
2013-11-05,09:09,09:15,08:51,-6.0,N638VA,336.0,Virgin America
2013-11-05,09:25,09:21,09:51,4.0,N652JB,340.0,JetBlue Airways
2013-11-05,12:12,10:30,10:51,102.0,N328AA,339.0,American Airlines Inc.
2013-11-05,11:17,11:19,10:51,-2.0,N598UA,333.0,United Air Lines Inc.
2013-11-05,11:56,11:51,11:51,5.0,N636JB,346.0,JetBlue Airways
2013-11-05,11:54,12:00,11:51,-6.0,N338AA,339.0,American Airlines Inc.
2013-11-05,11:55,12:00,11:51,-5.0,N721TW,356.0,Delta Air Lines Inc.
2013-11-05,13:31,13:00,12:51,31.0,N639VA,358.0,Virgin America
2013-11-05,13:56,13:45,13:51,11.0,N5FMAA,353.0,American Airlines Inc.
2013-11-05,14:51,14:55,14:51,-4.0,N596UA,345.0,United Air Lines Inc.
2013-11-05,16:45,15:30,15:51,75.0,N319AA,328.0,American Airlines Inc.
2013-11-05,15:26,15:30,15:51,-4.0,N192DN,346.0,Delta Air Lines Inc.
2013-11-05,16:27,16:30,16:51,-3.0,N327AA,337.0,American Airlines Inc.
2013-11-05,16:35,16:35,16:51,0.0,N641JB,351.0,JetBlue Airways
2013-11-05,16:42,16:45,16:51,-3.0,N709TW,362.0,Delta Air Lines Inc.
2013-11-05,16:53,16:55,16:51,-2.0,N641VA,354.0,Virgin America
2013-11-05,17:53,17:59,17:51,-6.0,N590UA,355.0,United Air Lines Inc.
2013-11-05,18:09,18:15,17:51,-6.0,N188DN,354.0,Delta Air Lines Inc.
2013-11-05,19:06,19:10,18:51,-4.0,N329AA,339.0,American Airlines Inc.
2013-11-05,20:01,20:00,19:51,1.0,N642VA,356.0,Virgin America
2013-11-05,20:15,20:15,19:51,0.0,N1200K,354.0,Delta Air Lines Inc.
2013-11-05,20:25,20:25,20:51,0.0,N597UA,357.0,United Air Lines Inc.
2013-11-05,20:37,20:40,20:51,-3.0,N828JB,354.0,JetBlue Airways
2013-11-05,21:36,21:40,21:51,-4.0,N323AA,323.0,American Airlines Inc.
2013-11-06,06:29,06:39,06:51,-10.0,N502UA,362.0,United Air Lines Inc.
2013-11-06,06:56,07:00,06:51,-4.0,N806JB,355.0,JetBlue Airways
2013-11-06,06:56,07:00,06:51,-4.0,N193DN,336.0,Delta Air Lines Inc.
2013-11-06,07:01,07:00,06:51,1.0,N624VA,357.0,Virgin America
2013-11-06,07:55,08:00,07:51,-5.0,N339AA,324.0,American Airlines Inc.
2013-11-06,08:26,08:30,08:51,-4.0,N512UA,348.0,United Air Lines Inc.
2013-11-06,08:59,09:00,08:51,-1.0,N702TW,354.0,Delta Air Lines Inc.
2013-11-06,09:07,09:10,08:51,-3.0,N335AA,349.0,American Airlines Inc.
2013-11-06,09:13,09:15,08:51,-2.0,N627VA,349.0,Virgin America
2013-11-06,09:16,09:21,09:51,-5.0,N703JB,345.0,JetBlue Airways
2013-11-06,10:24,10:30,10:51,-6.0,N329AA,327.0,American Airlines Inc.
2013-11-06,11:19,11:19,10:51,0.0,N598UA,342.0,United Air Lines Inc.
2013-11-06,11:50,11:51,11:51,-1.0,N643JB,353.0,JetBlue Airways
2013-11-06,11:57,12:00,11:51,-3.0,N338AA,335.0,American Airlines Inc.
2013-11-06,11:53,12:00,11:51,-7.0,N710TW,346.0,Delta Air Lines Inc.
2013-11-06,12:59,13:00,12:51,-1.0,N638VA,352.0,Virgin America
2013-11-06,14:14,13:45,13:51,29.0,N332AA,334.0,American Airlines Inc.
2013-11-06,14:55,14:55,14:51,0.0,N597UA,336.0,United Air Lines Inc.
2013-11-06,15:25,15:30,15:51,-5.0,N336AA,338.0,American Airlines Inc.
2013-11-06,15:29,15:30,15:51,-1.0,N187DN,354.0,Delta Air Lines Inc.
2013-11-06,16:24,16:30,16:51,-6.0,N323AA,340.0,American Airlines Inc.
2013-11-06,16:33,16:35,16:51,-2.0,N796JB,343.0,JetBlue Airways
2013-11-06,16:36,16:45,16:51,-9.0,N712TW,344.0,Delta Air Lines Inc.
2013-11-06,16:52,16:55,16:51,-3.0,N641VA,348.0,Virgin America
2013-11-06,18:00,17:59,17:51,1.0,N596UA,338.0,United Air Lines Inc.
2013-11-06,18:12,18:15,17:51,-3.0,N1200K,343.0,Delta Air Lines Inc.
2013-11-06,19:07,19:10,18:51,-3.0,N327AA,339.0,American Airlines Inc.
2013-11-06,19:58,20:00,19:51,-2.0,N842VA,344.0,Virgin America
2013-11-06,20:10,20:15,19:51,-5.0,N189DN,336.0,Delta Air Lines Inc.
2013-11-06,20:33,20:25,20:51,8.0,N502UA,343.0,United Air Lines Inc.
2013-11-06,20:36,20:40,20:51,-4.0,N705JB,353.0,JetBlue Airways
2013-11-06,21:30,21:40,21:51,-10.0,N339AA,341.0,American Airlines Inc.
2013-11-07,06:32,06:39,06:51,-7.0,N510UA,347.0,United Air Lines Inc.
2013-11-07,06:54,07:00,06:51,-6.0,N197DN,354.0,Delta Air Lines Inc.
2013-11-07,06:57,07:00,06:51,-3.0,N635VA,345.0,Virgin America
2013-11-07,06:58,07:00,06:51,-2.0,N636JB,344.0,JetBlue Airways
2013-11-07,07:57,08:00,07:51,-3.0,N338AA,332.0,American Airlines Inc.
2013-11-07,08:25,08:30,08:51,-5.0,N598UA,340.0,United Air Lines Inc.
2013-11-07,09:00,09:00,08:51,0.0,N712TW,344.0,Delta Air Lines Inc.
2013-11-07,09:06,09:10,08:51,-4.0,N323AA,333.0,American Airlines Inc.
2013-11-07,09:12,09:15,08:51,-3.0,N636VA,354.0,Virgin America
2013-11-07,09:20,09:21,09:51,-1.0,N804JB,348.0,JetBlue Airways
2013-11-07,10:26,10:30,10:51,-4.0,N327AA,337.0,American Airlines Inc.
2013-11-07,11:11,11:19,10:51,-8.0,N596UA,341.0,United Air Lines Inc.
2013-11-07,11:44,11:51,11:51,-7.0,N646JB,354.0,JetBlue Airways
2013-11-07,11:51,12:00,11:51,-9.0,N706TW,343.0,Delta Air Lines Inc.
2013-11-07,11:56,12:00,11:51,-4.0,N329AA,343.0,American Airlines Inc.
2013-11-07,14:08,13:00,12:51,68.0,N640VA,353.0,Virgin America
2013-11-07,13:58,13:45,13:51,13.0,N324AA,333.0,American Airlines Inc.
2013-11-07,14:54,14:55,14:51,-1.0,N568UA,343.0,United Air Lines Inc.
2013-11-07,15:29,15:30,15:51,-1.0,N335AA,338.0,American Airlines Inc.
2013-11-07,15:32,15:30,15:51,2.0,N191DN,355.0,Delta Air Lines Inc.
2013-11-07,16:28,16:30,16:51,-2.0,N339AA,345.0,American Airlines Inc.
2013-11-07,16:51,16:35,16:51,16.0,N796JB,348.0,JetBlue Airways
2013-11-07,16:45,16:45,16:51,0.0,N717TW,351.0,Delta Air Lines Inc.
2013-11-07,17:02,16:55,16:51,7.0,N841VA,346.0,Virgin America
2013-11-07,18:00,17:59,17:51,1.0,N597UA,352.0,United Air Lines Inc.
2013-11-07,18:46,18:15,17:51,31.0,N189DN,349.0,Delta Air Lines Inc.
2013-11-07,19:06,19:10,18:51,-4.0,N332AA,331.0,American Airlines Inc.
2013-11-07,19:57,20:00,19:51,-3.0,N840VA,353.0,Virgin America
2013-11-07,20:45,20:15,19:51,30.0,N194DN,353.0,Delta Air Lines Inc.
2013-11-07,20:30,20:25,20:51,5.0,N590UA,353.0,United Air Lines Inc.
2013-11-07,20:38,20:40,20:51,-2.0,N703JB,354.0,JetBlue Airways
2013-11-07,21:35,21:40,21:51,-5.0,N338AA,330.0,American Airlines Inc.
2013-11-08,06:34,06:39,06:51,-5.0,N518UA,360.0,United Air Lines Inc.
2013-11-08,06:53,07:00,06:51,-7.0,N717TW,336.0,Delta Air Lines Inc.
2013-11-08,06:56,07:00,06:51,-4.0,N809JB,345.0,JetBlue Airways
2013-11-08,07:00,07:00,06:51,0.0,N627VA,344.0,Virgin America
2013-11-08,08:09,08:00,07:51,9.0,N323AA,338.0,American Airlines Inc.
2013-11-08,08:27,08:30,08:51,-3.0,N510UA,358.0,United Air Lines Inc.
2013-11-08,08:54,09:00,08:51,-6.0,N717TW,347.0,Delta Air Lines Inc.
2013-11-08,09:08,09:10,08:51,-2.0,N328AA,339.0,American Airlines Inc.
2013-11-08,09:17,09:15,08:51,2.0,N642VA,347.0,Virgin America
2013-11-08,09:18,09:21,09:51,-3.0,N646JB,344.0,JetBlue Airways
2013-11-08,10:25,10:30,10:51,-5.0,N324AA,336.0,American Airlines Inc.
2013-11-08,11:15,11:19,10:51,-4.0,N512UA,345.0,United Air Lines Inc.
2013-11-08,11:47,11:51,11:51,-4.0,N653JB,346.0,JetBlue Airways
2013-11-08,11:56,12:00,11:51,-4.0,N336AA,341.0,American Airlines Inc.
2013-11-08,11:55,12:00,11:51,-5.0,N707TW,353.0,Delta Air Lines Inc.
2013-11-08,13:00,13:00,12:51,0.0,N636VA,349.0,Virgin America
2013-11-08,13:47,13:45,13:51,2.0,N327AA,339.0,American Airlines Inc.
2013-11-08,14:51,14:55,14:51,-4.0,N595UA,357.0,United Air Lines Inc.
2013-11-08,15:19,15:30,15:51,-11.0,N193DN,351.0,Delta Air Lines Inc.
2013-11-08,15:26,15:30,15:51,-4.0,N339AA,334.0,American Airlines Inc.
2013-11-08,16:29,16:30,16:51,-1.0,N338AA,342.0,American Airlines Inc.
2013-11-08,16:31,16:35,16:51,-4.0,N766JB,344.0,JetBlue Airways
2013-11-08,16:36,16:45,16:51,-9.0,N723TW,346.0,Delta Air Lines Inc.
2013-11-08,18:08,16:55,16:51,73.0,N846VA,331.0,Virgin America
2013-11-08,17:51,17:59,17:51,-8.0,N568UA,331.0,United Air Lines Inc.
2013-11-08,18:12,18:15,17:51,-3.0,N194DN,345.0,Delta Air Lines Inc.
2013-11-08,19:03,19:10,18:51,-7.0,N335AA,317.0,American Airlines Inc.
2013-11-08,19:58,20:00,19:51,-2.0,N632VA,343.0,Virgin America
2013-11-08,20:12,20:15,19:51,-3.0,N154DL,339.0,Delta Air Lines Inc.
2013-11-08,20:21,20:25,20:51,-4.0,N596UA,314.0,United Air Lines Inc.
2013-11-08,21:01,20:40,20:51,21.0,N768JB,338.0,JetBlue Airways
2013-11-08,21:36,21:40,21:51,-4.0,N323AA,318.0,American Airlines Inc.
2013-11-09,06:32,06:39,06:51,-7.0,N598UA,334.0,United Air Lines Inc.
2013-11-09,06:52,07:00,06:51,-8.0,N623VA,345.0,Virgin America
2013-11-09,07:00,07:00,06:51,0.0,N793JB,332.0,JetBlue Airways
2013-11-09,06:59,07:00,06:51,-1.0,N190DN,341.0,Delta Air Lines Inc.
2013-11-09,07:57,08:00,07:51,-3.0,N324AA,336.0,American Airlines Inc.
2013-11-09,08:28,08:30,08:51,-2.0,N589UA,338.0,United Air Lines Inc.
2013-11-09,09:00,09:00,08:51,0.0,N199DN,327.0,Delta Air Lines Inc.
2013-11-09,09:01,09:10,08:51,-9.0,N329AA,323.0,American Airlines Inc.
2013-11-09,09:09,09:15,08:51,-6.0,N635VA,347.0,Virgin America
2013-11-09,10:23,10:30,10:51,-7.0,N336AA,323.0,American Airlines Inc.
2013-11-09,11:15,11:19,10:51,-4.0,N502UA,332.0,United Air Lines Inc.
2013-11-09,11:46,11:51,11:51,-5.0,N636JB,335.0,JetBlue Airways
2013-11-09,11:55,12:00,11:51,-5.0,N327AA,341.0,American Airlines Inc.
2013-11-09,13:09,13:00,12:51,9.0,N642VA,340.0,Virgin America
2013-11-09,13:50,13:45,13:51,5.0,N335AA,321.0,American Airlines Inc.
2013-11-09,14:55,14:55,14:51,0.0,N518UA,336.0,United Air Lines Inc.
2013-11-09,15:26,15:30,15:51,-4.0,N723TW,336.0,Delta Air Lines Inc.
2013-11-09,15:18,15:30,15:51,-12.0,N328AA,332.0,American Airlines Inc.
2013-11-09,16:24,16:30,16:51,-6.0,N323AA,323.0,American Airlines Inc.
2013-11-09,16:32,16:35,16:51,-3.0,N807JB,338.0,JetBlue Airways
2013-11-09,16:46,16:55,16:51,-9.0,N838VA,367.0,Virgin America
2013-11-09,17:53,17:59,17:51,-6.0,N596UA,337.0,United Air Lines Inc.
2013-11-09,18:29,18:15,17:51,14.0,N154DL,334.0,Delta Air Lines Inc.
2013-11-09,19:11,19:10,18:51,1.0,N338AA,346.0,American Airlines Inc.
2013-11-09,20:10,20:15,19:51,-5.0,N180DN,343.0,Delta Air Lines Inc.
2013-11-09,20:35,20:40,20:51,-5.0,N658JB,351.0,JetBlue Airways
2013-11-09,21:35,21:40,21:51,-5.0,N339AA,329.0,American Airlines Inc.
2013-11-10,06:59,07:00,06:51,-1.0,N188DN,327.0,Delta Air Lines Inc.
2013-11-10,06:55,07:00,06:51,-5.0,N628VA,345.0,Virgin America
2013-11-10,06:56,07:00,06:51,-4.0,N652JB,341.0,JetBlue Airways
2013-11-10,07:57,08:00,07:51,-3.0,N335AA,328.0,American Airlines Inc.
2013-11-10,08:28,08:30,08:51,-2.0,N589UA,343.0,United Air Lines Inc.
2013-11-10,08:58,09:00,08:51,-2.0,N723TW,337.0,Delta Air Lines Inc.
2013-11-10,09:10,09:10,08:51,0.0,N332AA,323.0,American Airlines Inc.
2013-11-10,09:14,09:15,08:51,-1.0,N629VA,339.0,Virgin America
2013-11-10,09:17,09:21,09:51,-4.0,N636JB,339.0,JetBlue Airways
2013-11-10,10:24,10:30,10:51,-6.0,N323AA,338.0,American Airlines Inc.
2013-11-10,11:18,11:19,10:51,-1.0,N568UA,329.0,United Air Lines Inc.
2013-11-10,11:44,11:51,11:51,-7.0,N763JB,338.0,JetBlue Airways
2013-11-10,11:54,12:00,11:51,-6.0,N328AA,336.0,American Airlines Inc.
2013-11-10,11:55,12:00,11:51,-5.0,N721TW,336.0,Delta Air Lines Inc.
2013-11-10,13:04,13:00,12:51,4.0,N625VA,341.0,Virgin America
2013-11-10,13:43,13:45,13:51,-2.0,N327AA,332.0,American Airlines Inc.
2013-11-10,14:57,14:55,14:51,2.0,N512UA,333.0,United Air Lines Inc.
2013-11-10,15:28,15:30,15:51,-2.0,N189DN,332.0,Delta Air Lines Inc.
2013-11-10,15:25,15:30,15:51,-5.0,N336AA,325.0,American Airlines Inc.
2013-11-10,16:26,16:30,16:51,-4.0,N338AA,338.0,American Airlines Inc.
2013-11-10,16:30,16:35,16:51,-5.0,N658JB,332.0,JetBlue Airways
2013-11-10,16:45,16:45,16:51,0.0,N711ZX,333.0,Delta Air Lines Inc.
2013-11-10,17:01,16:55,16:51,6.0,N638VA,335.0,Virgin America
2013-11-10,18:08,17:59,17:51,9.0,N546UA,330.0,United Air Lines Inc.
2013-11-10,18:12,18:15,17:51,-3.0,N180DN,325.0,Delta Air Lines Inc.
2013-11-10,21:08,19:10,18:51,118.0,N319AA,323.0,American Airlines Inc.
2013-11-10,19:58,20:00,19:51,-2.0,N627VA,327.0,Virgin America
2013-11-10,20:27,20:15,19:51,12.0,N197DN,329.0,Delta Air Lines Inc.
2013-11-10,20:47,20:25,20:51,22.0,N597UA,321.0,United Air Lines Inc.
2013-11-10,20:44,20:40,20:51,4.0,N703JB,326.0,JetBlue Airways
2013-11-10,22:35,21:40,21:51,55.0,N332AA,336.0,American Airlines Inc.
2013-11-11,06:31,06:39,06:51,-8.0,N590UA,324.0,United Air Lines Inc.
2013-11-11,06:50,07:00,06:51,-10.0,N193DN,332.0,Delta Air Lines Inc.
2013-11-11,06:52,07:00,06:51,-8.0,N793JB,315.0,JetBlue Airways
2013-11-11,06:58,07:00,06:51,-2.0,N637VA,332.0,Virgin America
2013-11-11,07:54,08:00,07:51,-6.0,N328AA,318.0,American Airlines Inc.
2013-11-11,08:23,08:30,08:51,-7.0,N568UA,334.0,United Air Lines Inc.
2013-11-11,08:56,09:00,08:51,-4.0,N711ZX,319.0,Delta Air Lines Inc.
2013-11-11,08:59,09:10,08:51,-11.0,N323AA,319.0,American Airlines Inc.
2013-11-11,09:14,09:15,08:51,-1.0,N621VA,325.0,Virgin America
