id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
241705,2013,6,21,1659.0,1700,-1.0,1958.0,2018,-20.0,DL,1163,N717TW,JFK,LAX,317.0,2475,17,0,21/06/2013 17:00,Delta Air Lines Inc.
241714,2013,6,21,1710.0,1710,0.0,2021.0,2015,6.0,AA,181,N324AA,JFK,LAX,321.0,2475,17,10,21/06/2013 17:00,American Airlines Inc.
241784,2013,6,21,1818.0,1815,3.0,2125.0,2140,-15.0,DL,17,N187DN,JFK,LAX,319.0,2475,18,15,21/06/2013 18:00,Delta Air Lines Inc.
241790,2013,6,21,1822.0,1754,28.0,2130.0,2100,30.0,UA,1175,N67134,JFK,LAX,314.0,2475,17,54,21/06/2013 17:00,United Air Lines Inc.
241841,2013,6,21,1909.0,1915,-6.0,2206.0,2230,-24.0,AA,21,N338AA,JFK,LAX,316.0,2475,19,15,21/06/2013 19:00,American Airlines Inc.
241898,2013,6,21,2005.0,2001,4.0,2300.0,2305,-5.0,VX,415,N625VA,JFK,LAX,321.0,2475,20,1,21/06/2013 20:00,Virgin America
241915,2013,6,21,2023.0,2025,-2.0,2325.0,2324,1.0,UA,771,N560UA,JFK,LAX,300.0,2475,20,25,21/06/2013 20:00,United Air Lines Inc.
241973,2013,6,21,2132.0,2049,43.0,13.0,2348,25.0,B6,523,N509JB,JFK,LAX,312.0,2475,20,49,21/06/2013 20:00,JetBlue Airways
241975,2013,6,21,2133.0,2100,33.0,9.0,5,4.0,DL,2363,N196DN,JFK,LAX,308.0,2475,21,0,21/06/2013 21:00,Delta Air Lines Inc.
241985,2013,6,21,2154.0,2150,4.0,40.0,100,-20.0,AA,185,N319AA,JFK,LAX,312.0,2475,21,50,21/06/2013 21:00,American Airlines Inc.
242008,2013,6,21,2345.0,2245,60.0,235.0,135,60.0,B6,623,N621JB,JFK,LAX,320.0,2475,22,45,21/06/2013 22:00,JetBlue Airways
242041,2013,6,22,606.0,600,6.0,856.0,900,-4.0,UA,1285,N48127,JFK,LAX,304.0,2475,6,0,22/06/2013 06:00,United Air Lines Inc.
242082,2013,6,22,655.0,700,-5.0,937.0,951,-14.0,B6,23,N768JB,JFK,LAX,311.0,2475,7,0,22/06/2013 07:00,JetBlue Airways
242084,2013,6,22,657.0,700,-3.0,952.0,957,-5.0,DL,763,N624AG,JFK,LAX,320.0,2475,7,0,22/06/2013 07:00,Delta Air Lines Inc.
242103,2013,6,22,715.0,715,0.0,955.0,1010,-15.0,VX,399,N843VA,JFK,LAX,316.0,2475,7,15,22/06/2013 07:00,Virgin America
242116,2013,6,22,728.0,730,-2.0,1000.0,1025,-25.0,AA,33,N329AA,JFK,LAX,305.0,2475,7,30,22/06/2013 07:00,American Airlines Inc.
242189,2013,6,22,836.0,840,-4.0,1137.0,1139,-2.0,UA,443,N597UA,JFK,LAX,318.0,2475,8,40,22/06/2013 08:00,United Air Lines Inc.
242223,2013,6,22,908.0,900,8.0,1153.0,1156,-3.0,DL,120,N713TW,JFK,LAX,317.0,2475,9,0,22/06/2013 09:00,Delta Air Lines Inc.
242227,2013,6,22,912.0,915,-3.0,1210.0,1210,0.0,AA,1,N327AA,JFK,LAX,300.0,2475,9,15,22/06/2013 09:00,American Airlines Inc.
242237,2013,6,22,929.0,925,4.0,1205.0,1220,-15.0,VX,407,N626VA,JFK,LAX,308.0,2475,9,25,22/06/2013 09:00,Virgin America
242319,2013,6,22,1118.0,1126,-8.0,1359.0,1415,-16.0,UA,703,N502UA,JFK,LAX,312.0,2475,11,26,22/06/2013 11:00,United Air Lines Inc.
242346,2013,6,22,1157.0,1200,-3.0,1420.0,1457,-37.0,DL,863,N189DN,JFK,LAX,300.0,2475,12,0,22/06/2013 12:00,Delta Air Lines Inc.
242352,2013,6,22,1203.0,1200,3.0,1428.0,1450,-22.0,AA,3,N339AA,JFK,LAX,308.0,2475,12,0,22/06/2013 12:00,American Airlines Inc.
242367,2013,6,22,1236.0,1208,28.0,1523.0,1452,31.0,B6,323,N520JB,JFK,LAX,316.0,2475,12,8,22/06/2013 12:00,JetBlue Airways
242388,2013,6,22,1257.0,1300,-3.0,1543.0,1555,-12.0,VX,411,N632VA,JFK,LAX,316.0,2475,13,0,22/06/2013 13:00,Virgin America
242419,2013,6,22,1346.0,1345,1.0,1652.0,1645,7.0,AA,117,N336AA,JFK,LAX,309.0,2475,13,45,22/06/2013 13:00,American Airlines Inc.
242469,2013,6,22,1451.0,1459,-8.0,1739.0,1758,-19.0,UA,841,N554UA,JFK,LAX,317.0,2475,14,59,22/06/2013 14:00,United Air Lines Inc.
242533,2013,6,22,1547.0,1545,2.0,1907.0,1900,7.0,AA,133,N332AA,JFK,LAX,313.0,2475,15,45,22/06/2013 15:00,American Airlines Inc.
242548,2013,6,22,1600.0,1530,30.0,1857.0,1850,7.0,DL,95,N195DN,JFK,LAX,316.0,2475,15,30,22/06/2013 15:00,Delta Air Lines Inc.
242586,2013,6,22,1641.0,1630,11.0,1941.0,1939,2.0,B6,423,N794JB,JFK,LAX,320.0,2475,16,30,22/06/2013 16:00,JetBlue Airways
242595,2013,6,22,1657.0,1655,2.0,1947.0,2005,-18.0,VX,413,N625VA,JFK,LAX,320.0,2475,16,55,22/06/2013 16:00,Virgin America
242608,2013,6,22,1713.0,1710,3.0,1942.0,2015,-33.0,AA,181,N319AA,JFK,LAX,308.0,2475,17,10,22/06/2013 17:00,American Airlines Inc.
242648,2013,6,22,1759.0,1759,0.0,2037.0,2058,-21.0,UA,535,N560UA,JFK,LAX,314.0,2475,17,59,22/06/2013 17:00,United Air Lines Inc.
242668,2013,6,22,1823.0,1815,8.0,2114.0,2140,-26.0,DL,17,N197DN,JFK,LAX,309.0,2475,18,15,22/06/2013 18:00,Delta Air Lines Inc.
242711,2013,6,22,1908.0,1915,-7.0,2151.0,2230,-39.0,AA,21,N324AA,JFK,LAX,289.0,2475,19,15,22/06/2013 19:00,American Airlines Inc.
242758,2013,6,22,2003.0,2001,2.0,2238.0,2305,-27.0,VX,415,N640VA,JFK,LAX,310.0,2475,20,1,22/06/2013 20:00,Virgin America
242803,2013,6,22,2147.0,2150,-3.0,43.0,100,-17.0,AA,185,N329AA,JFK,LAX,319.0,2475,21,50,22/06/2013 21:00,American Airlines Inc.
242811,2013,6,22,2240.0,2049,111.0,115.0,2348,87.0,B6,523,N805JB,JFK,LAX,310.0,2475,20,49,22/06/2013 20:00,JetBlue Airways
242814,2013,6,22,2244.0,2245,-1.0,122.0,135,-13.0,B6,623,N656JB,JFK,LAX,312.0,2475,22,45,22/06/2013 22:00,JetBlue Airways
242904,2013,6,23,706.0,700,6.0,949.0,951,-2.0,B6,23,N766JB,JFK,LAX,305.0,2475,7,0,23/06/2013 07:00,JetBlue Airways
242905,2013,6,23,708.0,715,-7.0,957.0,1010,-13.0,VX,399,N641VA,JFK,LAX,316.0,2475,7,15,23/06/2013 07:00,Virgin America
242908,2013,6,23,715.0,700,15.0,1002.0,1003,-1.0,DL,763,N194DN,JFK,LAX,314.0,2475,7,0,23/06/2013 07:00,Delta Air Lines Inc.
242923,2013,6,23,730.0,730,0.0,1003.0,1025,-22.0,AA,33,N332AA,JFK,LAX,313.0,2475,7,30,23/06/2013 07:00,American Airlines Inc.
242997,2013,6,23,835.0,840,-5.0,1143.0,1146,-3.0,UA,1125,N48127,JFK,LAX,322.0,2475,8,40,23/06/2013 08:00,United Air Lines Inc.
243019,2013,6,23,902.0,900,2.0,1241.0,1156,45.0,DL,120,N702TW,JFK,LAX,327.0,2475,9,0,23/06/2013 09:00,Delta Air Lines Inc.
243027,2013,6,23,914.0,915,-1.0,1158.0,1210,-12.0,AA,1,N323AA,JFK,LAX,317.0,2475,9,15,23/06/2013 09:00,American Airlines Inc.
243044,2013,6,23,932.0,935,-3.0,1215.0,1221,-6.0,B6,223,N591JB,JFK,LAX,314.0,2475,9,35,23/06/2013 09:00,JetBlue Airways
243085,2013,6,23,1030.0,1030,0.0,1312.0,1325,-13.0,AA,19,N324AA,JFK,LAX,319.0,2475,10,30,23/06/2013 10:00,American Airlines Inc.
243103,2013,6,23,1056.0,925,91.0,1353.0,1220,93.0,VX,407,N626VA,JFK,LAX,322.0,2475,9,25,23/06/2013 09:00,Virgin America
243124,2013,6,23,1123.0,1125,-2.0,1359.0,1415,-16.0,UA,703,N597UA,JFK,LAX,312.0,2475,11,25,23/06/2013 11:00,United Air Lines Inc.
243143,2013,6,23,1153.0,1200,-7.0,1435.0,1450,-15.0,AA,3,N338AA,JFK,LAX,323.0,2475,12,0,23/06/2013 12:00,American Airlines Inc.
243158,2013,6,23,1202.0,1200,2.0,1504.0,1455,9.0,DL,863,N710TW,JFK,LAX,332.0,2475,12,0,23/06/2013 12:00,Delta Air Lines Inc.
243161,2013,6,23,1203.0,1208,-5.0,1517.0,1452,25.0,B6,323,N653JB,JFK,LAX,319.0,2475,12,8,23/06/2013 12:00,JetBlue Airways
243206,2013,6,23,1301.0,1300,1.0,1552.0,1555,-3.0,VX,411,N625VA,JFK,LAX,325.0,2475,13,0,23/06/2013 13:00,Virgin America
243240,2013,6,23,1351.0,1345,6.0,1635.0,1645,-10.0,AA,117,N339AA,JFK,LAX,321.0,2475,13,45,23/06/2013 13:00,American Airlines Inc.
243317,2013,6,23,1507.0,1459,8.0,1817.0,1805,12.0,UA,1175,N67134,JFK,LAX,331.0,2475,14,59,23/06/2013 14:00,United Air Lines Inc.
243346,2013,6,23,1532.0,1530,2.0,1840.0,1850,-10.0,DL,95,N154DL,JFK,LAX,332.0,2475,15,30,23/06/2013 15:00,Delta Air Lines Inc.
243352,2013,6,23,1540.0,1545,-5.0,1831.0,1900,-29.0,AA,133,N335AA,JFK,LAX,324.0,2475,15,45,23/06/2013 15:00,American Airlines Inc.
243416,2013,6,23,1635.0,1630,5.0,1939.0,1939,0.0,B6,423,N531JB,JFK,LAX,327.0,2475,16,30,23/06/2013 16:00,JetBlue Airways
243438,2013,6,23,1658.0,1700,-2.0,2014.0,2018,-4.0,DL,1163,N707TW,JFK,LAX,321.0,2475,17,0,23/06/2013 17:00,Delta Air Lines Inc.
243453,2013,6,23,1714.0,1710,4.0,2038.0,2015,23.0,AA,181,N329AA,JFK,LAX,325.0,2475,17,10,23/06/2013 17:00,American Airlines Inc.
243459,2013,6,23,1721.0,1655,26.0,2037.0,2005,32.0,VX,413,N640VA,JFK,LAX,334.0,2475,16,55,23/06/2013 16:00,Virgin America
243526,2013,6,23,1824.0,1815,9.0,2140.0,2140,0.0,DL,17,N187DN,JFK,LAX,338.0,2475,18,15,23/06/2013 18:00,Delta Air Lines Inc.
243553,2013,6,23,1849.0,1750,59.0,2147.0,2049,58.0,UA,535,N502UA,JFK,LAX,313.0,2475,17,50,23/06/2013 17:00,United Air Lines Inc.
243655,2013,6,23,2027.0,2025,2.0,33.0,2324,69.0,UA,771,N508UA,JFK,LAX,331.0,2475,20,25,23/06/2013 20:00,United Air Lines Inc.
243660,2013,6,23,2037.0,2001,36.0,101.0,2305,116.0,VX,415,N621VA,JFK,LAX,348.0,2475,20,1,23/06/2013 20:00,Virgin America
243674,2013,6,23,2048.0,2049,-1.0,48.0,2348,60.0,B6,523,N652JB,JFK,LAX,326.0,2475,20,49,23/06/2013 20:00,JetBlue Airways
243675,2013,6,23,2051.0,1915,96.0,21.0,2230,111.0,AA,21,N336AA,JFK,LAX,326.0,2475,19,15,23/06/2013 19:00,American Airlines Inc.
243695,2013,6,23,2123.0,2100,23.0,56.0,5,51.0,DL,2363,N194DN,JFK,LAX,317.0,2475,21,0,23/06/2013 21:00,Delta Air Lines Inc.
243727,2013,6,23,2221.0,2150,31.0,124.0,100,24.0,AA,185,N332AA,JFK,LAX,321.0,2475,21,50,23/06/2013 21:00,American Airlines Inc.
243736,2013,6,23,2257.0,2245,12.0,152.0,135,17.0,B6,623,N591JB,JFK,LAX,329.0,2475,22,45,23/06/2013 22:00,JetBlue Airways
243804,2013,6,24,610.0,600,10.0,905.0,900,5.0,UA,1691,N48127,JFK,LAX,328.0,2475,6,0,24/06/2013 06:00,United Air Lines Inc.
243867,2013,6,24,658.0,700,-2.0,1001.0,951,10.0,B6,23,N520JB,JFK,LAX,326.0,2475,7,0,24/06/2013 07:00,JetBlue Airways
243868,2013,6,24,658.0,700,-2.0,954.0,1003,-9.0,DL,763,N188DN,JFK,LAX,315.0,2475,7,0,24/06/2013 07:00,Delta Air Lines Inc.
243885,2013,6,24,716.0,715,1.0,1024.0,1010,14.0,VX,399,N635VA,JFK,LAX,331.0,2475,7,15,24/06/2013 07:00,Virgin America
243894,2013,6,24,726.0,730,-4.0,1010.0,1025,-15.0,AA,33,N324AA,JFK,LAX,317.0,2475,7,30,24/06/2013 07:00,American Airlines Inc.
243977,2013,6,24,829.0,840,-11.0,1141.0,1139,2.0,UA,443,N597UA,JFK,LAX,328.0,2475,8,40,24/06/2013 08:00,United Air Lines Inc.
244014,2013,6,24,908.0,900,8.0,1152.0,1156,-4.0,DL,120,N713TW,JFK,LAX,315.0,2475,9,0,24/06/2013 09:00,Delta Air Lines Inc.
244020,2013,6,24,917.0,915,2.0,1230.0,1210,20.0,AA,1,N323AA,JFK,LAX,316.0,2475,9,15,24/06/2013 09:00,American Airlines Inc.
244026,2013,6,24,925.0,925,0.0,1234.0,1220,14.0,VX,407,N632VA,JFK,LAX,326.0,2475,9,25,24/06/2013 09:00,Virgin America
244032,2013,6,24,931.0,935,-4.0,1236.0,1221,15.0,B6,223,N649JB,JFK,LAX,326.0,2475,9,35,24/06/2013 09:00,JetBlue Airways
244079,2013,6,24,1030.0,1030,0.0,1309.0,1325,-16.0,AA,19,N329AA,JFK,LAX,315.0,2475,10,30,24/06/2013 10:00,American Airlines Inc.
244123,2013,6,24,1122.0,1126,-4.0,1405.0,1415,-10.0,UA,703,N557UA,JFK,LAX,321.0,2475,11,26,24/06/2013 11:00,United Air Lines Inc.
244158,2013,6,24,1159.0,1200,-1.0,1435.0,1450,-15.0,AA,3,N319AA,JFK,LAX,316.0,2475,12,0,24/06/2013 12:00,American Airlines Inc.
244162,2013,6,24,1202.0,1208,-6.0,1459.0,1452,7.0,B6,323,N585JB,JFK,LAX,317.0,2475,12,8,24/06/2013 12:00,JetBlue Airways
244167,2013,6,24,1217.0,1200,17.0,1500.0,1455,5.0,DL,863,N718TW,JFK,LAX,315.0,2475,12,0,24/06/2013 12:00,Delta Air Lines Inc.
244202,2013,6,24,1302.0,1300,2.0,1608.0,1555,13.0,VX,411,N845VA,JFK,LAX,328.0,2475,13,0,24/06/2013 13:00,Virgin America
244227,2013,6,24,1343.0,1345,-2.0,1635.0,1645,-10.0,AA,117,N328AA,JFK,LAX,318.0,2475,13,45,24/06/2013 13:00,American Airlines Inc.
244281,2013,6,24,1456.0,1459,-3.0,1813.0,1758,15.0,UA,841,N595UA,JFK,LAX,319.0,2475,14,59,24/06/2013 14:00,United Air Lines Inc.
244356,2013,6,24,1648.0,1545,63.0,2031.0,1900,91.0,AA,133,N327AA,JFK,LAX,319.0,2475,15,45,24/06/2013 15:00,American Airlines Inc.
244359,2013,6,24,1656.0,1700,-4.0,2047.0,2018,29.0,DL,1163,N713TW,JFK,LAX,330.0,2475,17,0,24/06/2013 17:00,Delta Air Lines Inc.
244364,2013,6,24,1700.0,1655,5.0,2059.0,2005,54.0,VX,413,N640VA,JFK,LAX,327.0,2475,16,55,24/06/2013 16:00,Virgin America
244385,2013,6,24,1729.0,1630,59.0,2051.0,1939,72.0,B6,423,N612JB,JFK,LAX,331.0,2475,16,30,24/06/2013 16:00,JetBlue Airways
244417,2013,6,24,1821.0,1815,6.0,2126.0,2140,-14.0,DL,17,N197DN,JFK,LAX,306.0,2475,18,15,24/06/2013 18:00,Delta Air Lines Inc.
244474,2013,6,24,1936.0,1710,146.0,2237.0,2015,142.0,AA,181,N339AA,JFK,LAX,317.0,2475,17,10,24/06/2013 17:00,American Airlines Inc.
244507,2013,6,24,2013.0,1530,283.0,2309.0,1850,259.0,DL,95,N196DN,JFK,LAX,313.0,2475,15,30,24/06/2013 15:00,Delta Air Lines Inc.
244542,2013,6,24,2107.0,2049,18.0,36.0,2348,48.0,B6,523,N524JB,JFK,LAX,320.0,2475,20,49,24/06/2013 20:00,JetBlue Airways
244546,2013,6,24,2108.0,2100,8.0,27.0,5,22.0,DL,2363,N188DN,JFK,LAX,313.0,2475,21,0,24/06/2013 21:00,Delta Air Lines Inc.
244552,2013,6,24,2115.0,1915,120.0,40.0,2230,130.0,AA,21,N320AA,JFK,LAX,333.0,2475,19,15,24/06/2013 19:00,American Airlines Inc.
244607,2013,6,24,2300.0,1754,306.0,219.0,2100,319.0,UA,1175,N17128,JFK,LAX,331.0,2475,17,54,24/06/2013 17:00,United Air Lines Inc.
244610,2013,6,24,2302.0,2025,157.0,133.0,2324,129.0,UA,771,N560UA,JFK,LAX,295.0,2475,20,25,24/06/2013 20:00,United Air Lines Inc.
244614,2013,6,24,2310.0,2001,189.0,153.0,2305,168.0,VX,415,N627VA,JFK,LAX,313.0,2475,20,1,24/06/2013 20:00,Virgin America
244626,2013,6,24,2346.0,2150,116.0,213.0,100,73.0,AA,185,N338AA,JFK,LAX,313.0,2475,21,50,24/06/2013 21:00,American Airlines Inc.
244628,2013,6,24,2349.0,2245,64.0,221.0,135,46.0,B6,623,N594JB,JFK,LAX,314.0,2475,22,45,24/06/2013 22:00,JetBlue Airways
244768,2013,6,25,559.0,600,-1.0,845.0,900,-15.0,UA,1691,N14121,JFK,LAX,312.0,2475,6,0,25/06/2013 06:00,United Air Lines Inc.
244840,2013,6,25,659.0,700,-1.0,928.0,951,-23.0,B6,23,N796JB,JFK,LAX,311.0,2475,7,0,25/06/2013 07:00,JetBlue Airways
244848,2013,6,25,703.0,700,3.0,946.0,1003,-17.0,DL,763,N192DN,JFK,LAX,315.0,2475,7,0,25/06/2013 07:00,Delta Air Lines Inc.
244866,2013,6,25,728.0,730,-2.0,1006.0,1025,-19.0,AA,33,N329AA,JFK,LAX,312.0,2475,7,30,25/06/2013 07:00,American Airlines Inc.
244914,2013,6,25,807.0,715,52.0,1048.0,1010,38.0,VX,399,N637VA,JFK,LAX,309.0,2475,7,15,25/06/2013 07:00,Virgin America
244949,2013,6,25,838.0,840,-2.0,1142.0,1139,3.0,UA,443,N597UA,JFK,LAX,320.0,2475,8,40,25/06/2013 08:00,United Air Lines Inc.
244971,2013,6,25,859.0,900,-1.0,1126.0,1156,-30.0,DL,120,N711ZX,JFK,LAX,306.0,2475,9,0,25/06/2013 09:00,Delta Air Lines Inc.
244988,2013,6,25,914.0,915,-1.0,1204.0,1210,-6.0,AA,1,N319AA,JFK,LAX,308.0,2475,9,15,25/06/2013 09:00,American Airlines Inc.
244997,2013,6,25,925.0,925,0.0,1211.0,1220,-9.0,VX,407,N625VA,JFK,LAX,321.0,2475,9,25,25/06/2013 09:00,Virgin America
245042,2013,6,25,1030.0,1030,0.0,1304.0,1325,-21.0,AA,19,N335AA,JFK,LAX,310.0,2475,10,30,25/06/2013 10:00,American Airlines Inc.
245061,2013,6,25,1049.0,935,74.0,1326.0,1221,65.0,B6,223,N507JB,JFK,LAX,313.0,2475,9,35,25/06/2013 09:00,JetBlue Airways
245082,2013,6,25,1121.0,1126,-5.0,1359.0,1415,-16.0,UA,703,N555UA,JFK,LAX,313.0,2475,11,26,25/06/2013 11:00,United Air Lines Inc.
245107,2013,6,25,1149.0,1200,-11.0,1419.0,1450,-31.0,AA,3,N332AA,JFK,LAX,309.0,2475,12,0,25/06/2013 12:00,American Airlines Inc.
245135,2013,6,25,1209.0,1200,9.0,1452.0,1455,-3.0,DL,863,N707TW,JFK,LAX,317.0,2475,12,0,25/06/2013 12:00,Delta Air Lines Inc.
245144,2013,6,25,1228.0,1208,20.0,1500.0,1452,8.0,B6,323,N623JB,JFK,LAX,304.0,2475,12,8,25/06/2013 12:00,JetBlue Airways
245165,2013,6,25,1257.0,1300,-3.0,1545.0,1555,-10.0,VX,411,N638VA,JFK,LAX,324.0,2475,13,0,25/06/2013 13:00,Virgin America
245203,2013,6,25,1340.0,1345,-5.0,1612.0,1645,-33.0,AA,117,N323AA,JFK,LAX,314.0,2475,13,45,25/06/2013 13:00,American Airlines Inc.
245263,2013,6,25,1455.0,1459,-4.0,1804.0,1758,6.0,UA,841,N595UA,JFK,LAX,323.0,2475,14,59,25/06/2013 14:00,United Air Lines Inc.
245314,2013,6,25,1544.0,1530,14.0,1908.0,1850,18.0,DL,95,N195DN,JFK,LAX,322.0,2475,15,30,25/06/2013 15:00,Delta Air Lines Inc.
245316,2013,6,25,1545.0,1545,0.0,1914.0,1900,14.0,AA,133,N336AA,JFK,LAX,330.0,2475,15,45,25/06/2013 15:00,American Airlines Inc.
245385,2013,6,25,1643.0,1630,13.0,2017.0,1939,38.0,B6,423,N594JB,JFK,LAX,319.0,2475,16,30,25/06/2013 16:00,JetBlue Airways
245392,2013,6,25,1659.0,1700,-1.0,2039.0,2018,21.0,DL,1163,N711ZX,JFK,LAX,337.0,2475,17,0,25/06/2013 17:00,Delta Air Lines Inc.
245407,2013,6,25,1719.0,1655,24.0,2009.0,2005,4.0,VX,413,N627VA,JFK,LAX,313.0,2475,16,55,25/06/2013 16:00,Virgin America
245444,2013,6,25,1800.0,1754,6.0,2050.0,2100,-10.0,UA,1175,N33103,JFK,LAX,307.0,2475,17,54,25/06/2013 17:00,United Air Lines Inc.
245450,2013,6,25,1811.0,1710,61.0,2116.0,2015,61.0,AA,181,N338AA,JFK,LAX,320.0,2475,17,10,25/06/2013 17:00,American Airlines Inc.
245472,2013,6,25,1838.0,1815,23.0,2204.0,2140,24.0,DL,17,N154DL,JFK,LAX,314.0,2475,18,15,25/06/2013 18:00,Delta Air Lines Inc.
245527,2013,6,25,1941.0,1915,26.0,2259.0,2230,29.0,AA,21,N339AA,JFK,LAX,318.0,2475,19,15,25/06/2013 19:00,American Airlines Inc.
245620,2013,6,25,2155.0,2049,66.0,53.0,2348,65.0,B6,523,N796JB,JFK,LAX,327.0,2475,20,49,25/06/2013 20:00,JetBlue Airways
245641,2013,6,25,2227.0,2025,122.0,201.0,2324,157.0,UA,771,N557UA,JFK,LAX,343.0,2475,20,25,25/06/2013 20:00,United Air Lines Inc.
245643,2013,6,25,2229.0,2100,89.0,135.0,5,90.0,DL,2363,N192DN,JFK,LAX,318.0,2475,21,0,25/06/2013 21:00,Delta Air Lines Inc.
245668,2013,6,25,2302.0,2150,72.0,215.0,100,75.0,AA,185,N327AA,JFK,LAX,327.0,2475,21,50,25/06/2013 21:00,American Airlines Inc.
245670,2013,6,25,2303.0,2001,182.0,213.0,2305,188.0,VX,415,N632VA,JFK,LAX,335.0,2475,20,1,25/06/2013 20:00,Virgin America
245672,2013,6,25,2316.0,2245,31.0,234.0,135,59.0,B6,623,N807JB,JFK,LAX,324.0,2475,22,45,25/06/2013 22:00,JetBlue Airways
245769,2013,6,26,602.0,600,2.0,850.0,900,-10.0,UA,1691,N34137,JFK,LAX,309.0,2475,6,0,26/06/2013 06:00,United Air Lines Inc.
245827,2013,6,26,657.0,700,-3.0,939.0,951,-12.0,B6,23,N708JB,JFK,LAX,323.0,2475,7,0,26/06/2013 07:00,JetBlue Airways
245836,2013,6,26,700.0,700,0.0,953.0,1003,-10.0,DL,763,N198DN,JFK,LAX,315.0,2475,7,0,26/06/2013 07:00,Delta Air Lines Inc.
245851,2013,6,26,713.0,715,-2.0,1007.0,1010,-3.0,VX,399,N630VA,JFK,LAX,329.0,2475,7,15,26/06/2013 07:00,Virgin America
245860,2013,6,26,729.0,730,-1.0,1012.0,1025,-13.0,AA,33,N319AA,JFK,LAX,314.0,2475,7,30,26/06/2013 07:00,American Airlines Inc.
245940,2013,6,26,835.0,840,-5.0,1135.0,1139,-4.0,UA,443,N597UA,JFK,LAX,313.0,2475,8,40,26/06/2013 08:00,United Air Lines Inc.
245974,2013,6,26,906.0,900,6.0,1140.0,1156,-16.0,DL,120,N712TW,JFK,LAX,304.0,2475,9,0,26/06/2013 09:00,Delta Air Lines Inc.
245997,2013,6,26,935.0,925,10.0,1217.0,1220,-3.0,VX,407,N621VA,JFK,LAX,316.0,2475,9,25,26/06/2013 09:00,Virgin America
246003,2013,6,26,946.0,935,11.0,1214.0,1221,-7.0,B6,223,N768JB,JFK,LAX,302.0,2475,9,35,26/06/2013 09:00,JetBlue Airways
246005,2013,6,26,948.0,915,33.0,1240.0,1210,30.0,AA,1,N338AA,JFK,LAX,317.0,2475,9,15,26/06/2013 09:00,American Airlines Inc.
246034,2013,6,26,1024.0,1030,-6.0,1258.0,1325,-27.0,AA,19,N336AA,JFK,LAX,309.0,2475,10,30,26/06/2013 10:00,American Airlines Inc.
246082,2013,6,26,1123.0,1126,-3.0,1400.0,1415,-15.0,UA,703,N555UA,JFK,LAX,314.0,2475,11,26,26/06/2013 11:00,United Air Lines Inc.
246109,2013,6,26,1156.0,1200,-4.0,1429.0,1455,-26.0,DL,863,N713TW,JFK,LAX,305.0,2475,12,0,26/06/2013 12:00,Delta Air Lines Inc.
246111,2013,6,26,1157.0,1200,-3.0,1420.0,1450,-30.0,AA,3,N320AA,JFK,LAX,303.0,2475,12,0,26/06/2013 12:00,American Airlines Inc.
246121,2013,6,26,1205.0,1208,-3.0,1509.0,1452,17.0,B6,323,N613JB,JFK,LAX,319.0,2475,12,8,26/06/2013 12:00,JetBlue Airways
246162,2013,6,26,1259.0,1300,-1.0,1559.0,1555,4.0,VX,411,N625VA,JFK,LAX,318.0,2475,13,0,26/06/2013 13:00,Virgin America
246196,2013,6,26,1341.0,1345,-4.0,1626.0,1645,-19.0,AA,117,N328AA,JFK,LAX,310.0,2475,13,45,26/06/2013 13:00,American Airlines Inc.
246276,2013,6,26,1513.0,1459,14.0,1835.0,1758,37.0,UA,841,N595UA,JFK,LAX,311.0,2475,14,59,26/06/2013 14:00,United Air Lines Inc.
246296,2013,6,26,1534.0,1530,4.0,1847.0,1850,-3.0,DL,95,N188DN,JFK,LAX,308.0,2475,15,30,26/06/2013 15:00,Delta Air Lines Inc.
246305,2013,6,26,1546.0,1545,1.0,1827.0,1900,-33.0,AA,133,N329AA,JFK,LAX,310.0,2475,15,45,26/06/2013 15:00,American Airlines Inc.
246369,2013,6,26,1651.0,1630,21.0,1936.0,1939,-3.0,B6,423,N807JB,JFK,LAX,300.0,2475,16,30,26/06/2013 16:00,JetBlue Airways
246385,2013,6,26,1658.0,1700,-2.0,1950.0,2018,-28.0,DL,1163,N718TW,JFK,LAX,306.0,2475,17,0,26/06/2013 17:00,Delta Air Lines Inc.
246408,2013,6,26,1723.0,1710,13.0,2019.0,2015,4.0,AA,181,N327AA,JFK,LAX,308.0,2475,17,10,26/06/2013 17:00,American Airlines Inc.
246429,2013,6,26,1738.0,1655,43.0,2021.0,2005,16.0,VX,413,N632VA,JFK,LAX,314.0,2475,16,55,26/06/2013 16:00,Virgin America
246473,2013,6,26,1820.0,1815,5.0,2124.0,2140,-16.0,DL,17,N197DN,JFK,LAX,309.0,2475,18,15,26/06/2013 18:00,Delta Air Lines Inc.
246477,2013,6,26,1824.0,1754,30.0,2105.0,2100,5.0,UA,1175,N14106,JFK,LAX,313.0,2475,17,54,26/06/2013 17:00,United Air Lines Inc.
246533,2013,6,26,1927.0,1915,12.0,2214.0,2230,-16.0,AA,21,N332AA,JFK,LAX,299.0,2475,19,15,26/06/2013 19:00,American Airlines Inc.
246615,2013,6,26,2119.0,2100,19.0,42.0,5,37.0,DL,2363,N198DN,JFK,LAX,313.0,2475,21,0,26/06/2013 21:00,Delta Air Lines Inc.
