,sched_arr_datetime (mod),arr_time,sched_arr_time,arr_delay,name,actual_delay,station,Wind Speed [in knots],Wind Gust [in knots],One hour precipitation [in inches],Pressure altimeter [in inches],Visibility [in miles],Sky Level 1 Coverage,Sky Level 2 Coverage,Sky Level 3 Coverage,Sky Level 4 Coverage
10656,2013-12-15 12:53:00,12:02,12:27,-25.0,Delta Air Lines Inc.,-26.0,LAX,4.0,,0.00,30.2,10.0,1.0,,,
10657,2013-12-15 12:53:00,12:18,12:25,-7.0,American Airlines Inc.,6.0,LAX,4.0,,0.00,30.2,10.0,1.0,,,
10658,2013-12-15 12:53:00,12:36,12:45,-9.0,Virgin America,-5.0,LAX,4.0,,0.00,30.2,10.0,1.0,,,
10659,2013-12-15 12:53:00,13:18,12:35,43.0,JetBlue Airways,101.0,LAX,4.0,,0.00,30.2,10.0,1.0,,,
10660,2013-12-15 13:53:00,13:23,13:40,-17.0,American Airlines Inc.,-18.0,LAX,0.0,,0.00,30.21,10.0,1.0,,,
10661,2013-12-15 14:53:00,14:23,14:42,-19.0,United Air Lines Inc.,-19.0,LAX,0.0,,0.00,30.21,10.0,1.0,,,
10662,2013-12-15 14:53:00,15:59,14:57,62.0,JetBlue Airways,131.0,LAX,0.0,,0.00,30.21,10.0,1.0,,,
10663,2013-12-15 14:53:00,14:53,15:10,-17.0,American Airlines Inc.,-15.0,LAX,0.0,,0.00,30.21,10.0,1.0,,,
10664,2013-12-15 14:53:00,15:01,15:21,-20.0,Delta Air Lines Inc.,-18.0,LAX,0.0,,0.00,30.21,10.0,1.0,,,
10665,2013-12-15 16:53:00,16:35,17:05,-30.0,American Airlines Inc.,-34.0,LAX,4.0,,0.00,30.23,10.0,2.0,3.0,,
10666,2013-12-15 17:53:00,17:51,18:09,-18.0,United Air Lines Inc.,-18.0,LAX,6.0,,0.00,30.23,10.0,2.0,3.0,,
10667,2013-12-15 18:53:00,18:59,19:03,-4.0,Delta Air Lines Inc.,-5.0,LAX,4.0,,0.00,30.2,10.0,2.0,3.0,,
10668,2013-12-15 18:53:00,20:04,19:20,44.0,American Airlines Inc.,112.0,LAX,4.0,,0.00,30.2,10.0,2.0,3.0,,
10669,2013-12-15 19:53:00,19:19,19:46,-27.0,JetBlue Airways,-21.0,LAX,3.0,,0.00,30.16,10.0,3.0,3.0,,
10670,2013-12-15 19:53:00,20:22,20:19,3.0,Delta Air Lines Inc.,21.0,LAX,3.0,,0.00,30.16,10.0,3.0,3.0,,
10671,2013-12-15 19:53:00,20:11,20:10,1.0,American Airlines Inc.,32.0,LAX,3.0,,0.00,30.16,10.0,3.0,3.0,,
10672,2013-12-15 20:53:00,20:13,20:25,-12.0,Virgin America,-7.0,LAX,8.0,,0.00,30.13,10.0,3.0,4.0,,
10673,2013-12-15 21:53:00,21:17,21:23,-6.0,United Air Lines Inc.,-7.0,LAX,6.0,,0.00,30.1,10.0,3.0,4.0,,
10674,2013-12-15 21:53:00,21:12,21:57,-45.0,Delta Air Lines Inc.,-41.0,LAX,6.0,,0.00,30.1,10.0,3.0,4.0,,
10675,2013-12-15 21:53:00,22:02,22:15,-13.0,American Airlines Inc.,-11.0,LAX,6.0,,0.00,30.1,10.0,3.0,4.0,,
10676,2013-12-15 23:53:00,23:39,23:25,14.0,Virgin America,37.0,LAX,6.0,,0.00,30.08,10.0,2.0,4.0,,
10677,2013-12-15 23:53:00,23:34,23:44,-10.0,Delta Air Lines Inc.,4.0,LAX,6.0,,0.00,30.08,10.0,2.0,4.0,,
10678,2013-12-15 23:53:00,23:38,23:44,-6.0,United Air Lines Inc.,4.0,LAX,6.0,,0.00,30.08,10.0,2.0,4.0,,
10679,2013-12-15 23:53:00,01:53,23:59,114.0,JetBlue Airways,245.0,LAX,6.0,,0.00,30.08,10.0,2.0,4.0,,
10680,2013-12-15 00:53:00,00:48,00:55,-7.0,American Airlines Inc.,-7.0,LAX,5.0,,0.00,30.22,10.0,2.0,,,
10681,2013-12-16 09:53:00,09:49,10:03,-14.0,United Air Lines Inc.,-18.0,LAX,6.0,,0.00,30.1,10.0,4.0,4.0,,
10682,2013-12-16 10:53:00,10:39,10:25,14.0,Virgin America,34.0,LAX,6.0,,0.00,30.1,10.0,3.0,4.0,,
10683,2013-12-16 10:53:00,10:15,10:35,-20.0,Delta Air Lines Inc.,-19.0,LAX,6.0,,0.00,30.1,10.0,3.0,4.0,,
10684,2013-12-16 09:53:00,10:16,10:15,1.0,JetBlue Airways,1.0,LAX,6.0,,0.00,30.1,10.0,4.0,4.0,,
10685,2013-12-16 10:53:00,10:47,10:50,-3.0,American Airlines Inc.,0.0,LAX,6.0,,0.00,30.1,10.0,3.0,4.0,,
10686,2013-12-16 11:53:00,11:28,11:53,-25.0,United Air Lines Inc.,-26.0,LAX,4.0,,0.00,30.09,10.0,2.0,4.0,,
10687,2013-12-16 12:53:00,12:05,12:25,-20.0,American Airlines Inc.,-14.0,LAX,0.0,,0.00,30.08,10.0,2.0,3.0,,
10688,2013-12-16 12:53:00,12:00,12:27,-27.0,Delta Air Lines Inc.,-28.0,LAX,0.0,,0.00,30.08,10.0,2.0,3.0,,
10689,2013-12-16 12:53:00,12:37,12:45,-8.0,Virgin America,-8.0,LAX,0.0,,0.00,30.08,10.0,2.0,3.0,,
10690,2013-12-16 12:53:00,12:36,12:35,1.0,JetBlue Airways,21.0,LAX,0.0,,0.00,30.08,10.0,2.0,3.0,,
10691,2013-12-16 13:53:00,14:05,13:40,25.0,American Airlines Inc.,47.0,LAX,6.0,,0.00,30.09,10.0,2.0,3.0,,
10692,2013-12-16 14:53:00,14:43,14:42,1.0,United Air Lines Inc.,-2.0,LAX,3.0,,0.00,30.1,10.0,2.0,3.0,3.0,
10693,2013-12-16 14:53:00,14:55,14:57,-2.0,JetBlue Airways,-8.0,LAX,3.0,,0.00,30.1,10.0,2.0,3.0,3.0,
10694,2013-12-16 14:53:00,15:11,15:21,-10.0,Delta Air Lines Inc.,-14.0,LAX,3.0,,0.00,30.1,10.0,2.0,3.0,3.0,
10695,2013-12-16 14:53:00,15:07,15:10,-3.0,American Airlines Inc.,-1.0,LAX,3.0,,0.00,30.1,10.0,2.0,3.0,3.0,
10696,2013-12-16 15:53:00,16:47,16:20,27.0,Virgin America,25.0,LAX,4.0,,0.00,30.12,10.0,2.0,3.0,3.0,
10697,2013-12-16 16:53:00,20:55,17:05,230.0,American Airlines Inc.,472.0,LAX,4.0,,0.00,30.12,10.0,2.0,3.0,3.0,
10698,2013-12-16 17:53:00,17:55,18:09,-14.0,United Air Lines Inc.,-15.0,LAX,3.0,,0.00,30.13,10.0,2.0,3.0,4.0,
10699,2013-12-16 18:53:00,18:57,19:03,-6.0,Delta Air Lines Inc.,-7.0,LAX,6.0,,0.00,30.11,10.0,2.0,3.0,4.0,
10700,2013-12-16 18:53:00,19:00,19:20,-20.0,American Airlines Inc.,-17.0,LAX,6.0,,0.00,30.11,10.0,2.0,3.0,4.0,
10701,2013-12-16 19:53:00,19:50,19:46,4.0,JetBlue Airways,6.0,LAX,4.0,,0.00,30.09,10.0,2.0,3.0,4.0,
10702,2013-12-16 19:53:00,01:05,20:10,295.0,American Airlines Inc.,600.0,LAX,4.0,,0.00,30.09,10.0,2.0,3.0,4.0,
10703,2013-12-16 19:53:00,19:36,20:19,-43.0,Delta Air Lines Inc.,-48.0,LAX,4.0,,0.00,30.09,10.0,2.0,3.0,4.0,
10704,2013-12-16 20:53:00,20:37,20:25,12.0,Virgin America,34.0,LAX,12.0,,0.00,30.08,10.0,2.0,3.0,4.0,
10705,2013-12-16 21:53:00,20:59,21:23,-24.0,United Air Lines Inc.,-25.0,LAX,5.0,,0.00,30.07,10.0,2.0,3.0,4.0,
10706,2013-12-16 21:53:00,21:34,21:57,-23.0,Delta Air Lines Inc.,-24.0,LAX,5.0,,0.00,30.07,10.0,2.0,3.0,4.0,
10707,2013-12-16 21:53:00,22:36,22:15,21.0,American Airlines Inc.,30.0,LAX,5.0,,0.00,30.07,10.0,2.0,3.0,4.0,
10708,2013-12-16 23:53:00,00:03,23:25,38.0,Virgin America,78.0,LAX,9.0,,0.00,30.05,10.0,2.0,3.0,4.0,
10709,2013-12-16 23:53:00,23:53,23:44,9.0,Delta Air Lines Inc.,29.0,LAX,9.0,,0.00,30.05,10.0,2.0,3.0,4.0,
10710,2013-12-16 23:53:00,23:55,23:44,11.0,United Air Lines Inc.,19.0,LAX,9.0,,0.00,30.05,10.0,2.0,3.0,4.0,
10711,2013-12-16 23:53:00,23:54,23:59,-5.0,JetBlue Airways,0.0,LAX,9.0,,0.00,30.05,10.0,2.0,3.0,4.0,
10712,2013-12-16 00:53:00,02:40,00:55,105.0,American Airlines Inc.,198.0,LAX,7.0,,0.00,30.1,10.0,4.0,,,
10713,2013-12-17 09:53:00,09:47,10:03,-16.0,United Air Lines Inc.,-18.0,LAX,3.0,,0.00,30.09,10.0,2.0,3.0,4.0,
10714,2013-12-17 09:53:00,10:33,10:15,18.0,JetBlue Airways,16.0,LAX,3.0,,0.00,30.09,10.0,2.0,3.0,4.0,
10715,2013-12-17 10:53:00,10:31,10:25,6.0,Virgin America,22.0,LAX,8.0,,0.00,30.07,10.0,2.0,3.0,4.0,
10716,2013-12-17 10:53:00,10:56,10:35,21.0,Delta Air Lines Inc.,51.0,LAX,8.0,,0.00,30.07,10.0,2.0,3.0,4.0,
10717,2013-12-17 10:53:00,11:00,10:50,10.0,American Airlines Inc.,8.0,LAX,8.0,,0.00,30.07,10.0,2.0,3.0,4.0,
10718,2013-12-17 11:53:00,12:07,11:53,14.0,United Air Lines Inc.,12.0,LAX,3.0,,0.00,30.07,10.0,2.0,3.0,4.0,
10719,2013-12-17 12:53:00,12:25,12:27,-2.0,Delta Air Lines Inc.,-4.0,LAX,0.0,,0.00,30.06,10.0,2.0,4.0,,
10720,2013-12-17 12:53:00,12:41,12:25,16.0,American Airlines Inc.,15.0,LAX,0.0,,0.00,30.06,10.0,2.0,4.0,,
10721,2013-12-17 12:53:00,12:50,12:45,5.0,Virgin America,8.0,LAX,0.0,,0.00,30.06,10.0,2.0,4.0,,
10722,2013-12-17 12:53:00,13:20,12:35,45.0,JetBlue Airways,43.0,LAX,0.0,,0.00,30.06,10.0,2.0,4.0,,
10723,2013-12-17 13:53:00,13:49,13:40,9.0,American Airlines Inc.,8.0,LAX,4.0,,0.00,30.07,10.0,2.0,4.0,,
10724,2013-12-17 14:53:00,14:40,14:42,-2.0,United Air Lines Inc.,-9.0,LAX,3.0,,0.00,30.09,10.0,2.0,4.0,4.0,
10725,2013-12-17 14:53:00,15:32,14:57,35.0,JetBlue Airways,52.0,LAX,3.0,,0.00,30.09,10.0,2.0,4.0,4.0,
10726,2013-12-17 14:53:00,15:10,15:10,0.0,American Airlines Inc.,-5.0,LAX,3.0,,0.00,30.09,10.0,2.0,4.0,4.0,
10727,2013-12-17 14:53:00,15:14,15:21,-7.0,Delta Air Lines Inc.,-7.0,LAX,3.0,,0.00,30.09,10.0,2.0,4.0,4.0,
10728,2013-12-17 15:53:00,16:36,16:20,16.0,Virgin America,15.0,LAX,5.0,,0.00,30.09,10.0,2.0,4.0,4.0,
10729,2013-12-17 16:53:00,17:00,17:05,-5.0,American Airlines Inc.,-10.0,LAX,0.0,,0.00,30.11,10.0,2.0,3.0,4.0,
10730,2013-12-17 17:53:00,18:30,18:09,21.0,United Air Lines Inc.,21.0,LAX,11.0,,0.00,30.14,10.0,2.0,3.0,4.0,
10731,2013-12-17 18:53:00,19:06,19:03,3.0,Delta Air Lines Inc.,40.0,LAX,6.0,,0.00,30.12,10.0,2.0,3.0,4.0,
10732,2013-12-17 18:53:00,20:39,19:20,79.0,American Airlines Inc.,151.0,LAX,6.0,,0.00,30.12,10.0,2.0,3.0,4.0,
10733,2013-12-17 19:53:00,20:08,19:46,22.0,JetBlue Airways,23.0,LAX,3.0,,0.00,30.08,10.0,2.0,3.0,4.0,
10734,2013-12-17 19:53:00,20:11,20:19,-8.0,Delta Air Lines Inc.,-13.0,LAX,3.0,,0.00,30.08,10.0,2.0,3.0,4.0,
10735,2013-12-17 19:53:00,21:57,20:10,107.0,American Airlines Inc.,149.0,LAX,3.0,,0.00,30.08,10.0,2.0,3.0,4.0,
10736,2013-12-17 20:53:00,21:10,20:25,45.0,Virgin America,80.0,LAX,4.0,,0.00,30.04,10.0,2.0,3.0,4.0,
10737,2013-12-17 21:53:00,21:26,21:23,3.0,United Air Lines Inc.,1.0,LAX,8.0,,0.00,30.04,10.0,2.0,3.0,4.0,
10738,2013-12-17 21:53:00,21:40,21:57,-17.0,Delta Air Lines Inc.,-17.0,LAX,8.0,,0.00,30.04,10.0,2.0,3.0,4.0,
10739,2013-12-17 21:53:00,23:09,22:15,54.0,American Airlines Inc.,75.0,LAX,8.0,,0.00,30.04,10.0,2.0,3.0,4.0,
10740,2013-12-17 23:53:00,00:58,23:25,93.0,Virgin America,160.0,LAX,0.0,,0.00,30.02,10.0,3.0,3.0,4.0,
10741,2013-12-17 23:53:00,02:41,23:44,177.0,Delta Air Lines Inc.,357.0,LAX,0.0,,0.00,30.02,10.0,3.0,3.0,4.0,
10742,2013-12-17 23:53:00,01:26,23:44,102.0,United Air Lines Inc.,178.0,LAX,0.0,,0.00,30.02,10.0,3.0,3.0,4.0,
10743,2013-12-17 23:53:00,02:51,23:59,172.0,JetBlue Airways,337.0,LAX,0.0,,0.00,30.02,10.0,3.0,3.0,4.0,
10744,2013-12-17 00:53:00,02:00,00:55,65.0,American Airlines Inc.,133.0,LAX,7.0,,0.00,30.06,10.0,3.0,3.0,4.0,
10745,2013-12-18 09:53:00,09:55,10:03,-8.0,United Air Lines Inc.,-9.0,LAX,0.0,,0.00,29.98,10.0,2.0,4.0,,
10746,2013-12-18 09:53:00,10:12,10:15,-3.0,JetBlue Airways,-3.0,LAX,0.0,,0.00,29.98,10.0,2.0,4.0,,
10747,2013-12-18 10:53:00,10:34,10:25,9.0,Delta Air Lines Inc.,12.0,LAX,4.0,,0.00,29.98,10.0,2.0,4.0,,
10748,2013-12-18 10:53:00,10:26,10:25,1.0,Virgin America,7.0,LAX,4.0,,0.00,29.98,10.0,2.0,4.0,,
10749,2013-12-18 10:53:00,10:55,10:50,5.0,American Airlines Inc.,15.0,LAX,4.0,,0.00,29.98,10.0,2.0,4.0,,
10750,2013-12-18 11:53:00,11:32,11:53,-21.0,United Air Lines Inc.,-29.0,LAX,4.0,,0.00,29.96,10.0,2.0,4.0,,
10751,2013-12-18 12:53:00,12:41,12:27,14.0,Delta Air Lines Inc.,15.0,LAX,0.0,,0.00,29.96,10.0,2.0,4.0,,
10752,2013-12-18 12:53:00,12:12,12:25,-13.0,American Airlines Inc.,-11.0,LAX,0.0,,0.00,29.96,10.0,2.0,4.0,,
10753,2013-12-18 12:53:00,13:32,12:45,47.0,Virgin America,83.0,LAX,0.0,,0.00,29.96,10.0,2.0,4.0,,
10754,2013-12-18 12:53:00,13:35,12:35,60.0,JetBlue Airways,109.0,LAX,0.0,,0.00,29.96,10.0,2.0,4.0,,
10755,2013-12-18 13:53:00,13:31,13:40,-9.0,American Airlines Inc.,-15.0,LAX,0.0,,0.00,29.97,10.0,2.0,4.0,,
10756,2013-12-18 14:53:00,14:56,14:42,14.0,United Air Lines Inc.,27.0,LAX,5.0,,0.00,29.98,10.0,4.0,4.0,,
10757,2013-12-18 14:53:00,15:08,14:57,11.0,JetBlue Airways,26.0,LAX,5.0,,0.00,29.98,10.0,4.0,4.0,,
10758,2013-12-18 14:53:00,16:56,15:10,106.0,American Airlines Inc.,218.0,LAX,5.0,,0.00,29.98,10.0,4.0,4.0,,
10759,2013-12-18 14:53:00,15:14,15:21,-7.0,Delta Air Lines Inc.,-11.0,LAX,5.0,,0.00,29.98,10.0,4.0,4.0,,
10760,2013-12-18 15:53:00,16:33,16:20,13.0,Virgin America,18.0,LAX,4.0,,0.00,29.98,10.0,2.0,4.0,4.0,
10761,2013-12-18 16:53:00,17:00,17:05,-5.0,American Airlines Inc.,-8.0,LAX,5.0,,0.00,29.99,10.0,3.0,4.0,4.0,
10762,2013-12-18 17:53:00,18:21,18:09,12.0,United Air Lines Inc.,11.0,LAX,5.0,,0.00,29.98,10.0,2.0,4.0,4.0,
10763,2013-12-18 18:53:00,18:55,19:03,-8.0,Delta Air Lines Inc.,-8.0,LAX,6.0,,0.00,29.97,10.0,4.0,,,
10764,2013-12-18 18:53:00,19:06,19:20,-14.0,American Airlines Inc.,-15.0,LAX,6.0,,0.00,29.97,10.0,4.0,,,
10765,2013-12-18 19:53:00,19:47,19:46,1.0,JetBlue Airways,0.0,LAX,9.0,,0.00,29.95,10.0,2.0,3.0,4.0,
10766,2013-12-18 19:53:00,20:15,20:10,5.0,American Airlines Inc.,12.0,LAX,9.0,,0.00,29.95,10.0,2.0,3.0,4.0,
10767,2013-12-18 19:53:00,20:23,20:19,4.0,Delta Air Lines Inc.,17.0,LAX,9.0,,0.00,29.95,10.0,2.0,3.0,4.0,
10768,2013-12-18 20:53:00,21:44,20:25,79.0,Virgin America,136.0,LAX,0.0,,0.00,29.91,10.0,4.0,4.0,,
10769,2013-12-18 21:53:00,21:26,21:23,3.0,United Air Lines Inc.,4.0,LAX,8.0,,0.00,29.89,10.0,4.0,4.0,,
10770,2013-12-18 21:53:00,22:01,21:57,4.0,Delta Air Lines Inc.,6.0,LAX,8.0,,0.00,29.89,10.0,4.0,4.0,,
10771,2013-12-18 21:53:00,02:49,22:15,274.0,American Airlines Inc.,542.0,LAX,8.0,,0.00,29.89,10.0,4.0,4.0,,
10772,2013-12-18 23:53:00,00:11,23:25,46.0,Virgin America,72.0,LAX,4.0,,0.00,29.88,8.0,2.0,4.0,,
10773,2013-12-18 23:53:00,00:11,23:44,27.0,Delta Air Lines Inc.,74.0,LAX,4.0,,0.00,29.88,8.0,2.0,4.0,,
10774,2013-12-18 23:53:00,00:01,23:44,17.0,United Air Lines Inc.,34.0,LAX,4.0,,0.00,29.88,8.0,2.0,4.0,,
10775,2013-12-18 23:53:00,00:30,23:59,31.0,JetBlue Airways,68.0,LAX,4.0,,0.00,29.88,8.0,2.0,4.0,,
10776,2013-12-18 00:53:00,01:09,00:55,14.0,American Airlines Inc.,18.0,LAX,0.0,,0.00,30.01,10.0,2.0,3.0,4.0,
10777,2013-12-19 09:53:00,09:57,09:58,-1.0,United Air Lines Inc.,-2.0,LAX,9.0,,0.00,29.84,10.0,2.0,4.0,5.0,
10778,2013-12-19 10:53:00,10:48,10:25,23.0,Virgin America,33.0,LAX,7.0,,0.00,29.83,10.0,2.0,4.0,5.0,
10779,2013-12-19 09:53:00,10:45,10:15,30.0,JetBlue Airways,44.0,LAX,9.0,,0.00,29.84,10.0,2.0,4.0,5.0,
10780,2013-12-19 10:53:00,10:13,10:25,-12.0,Delta Air Lines Inc.,7.0,LAX,7.0,,0.00,29.83,10.0,2.0,4.0,5.0,
10781,2013-12-19 10:53:00,10:53,10:50,3.0,American Airlines Inc.,3.0,LAX,7.0,,0.00,29.83,10.0,2.0,4.0,5.0,
10782,2013-12-19 11:53:00,13:00,11:54,66.0,United Air Lines Inc.,152.0,LAX,3.0,,0.00,29.81,10.0,2.0,4.0,5.0,
10783,2013-12-19 12:53:00,12:18,12:25,-7.0,American Airlines Inc.,-12.0,LAX,4.0,,0.00,29.79,10.0,2.0,4.0,5.0,
10784,2013-12-19 12:53:00,12:16,12:27,-11.0,Delta Air Lines Inc.,-11.0,LAX,4.0,,0.00,29.79,10.0,2.0,4.0,5.0,
10785,2013-12-19 12:53:00,12:41,12:45,-4.0,Virgin America,-3.0,LAX,4.0,,0.00,29.79,10.0,2.0,4.0,5.0,
10786,2013-12-19 12:53:00,12:46,12:35,11.0,JetBlue Airways,29.0,LAX,4.0,,0.00,29.79,10.0,2.0,4.0,5.0,
10787,2013-12-19 14:53:00,14:45,14:46,-1.0,United Air Lines Inc.,5.0,LAX,0.0,,0.00,29.78,10.0,2.0,3.0,4.0,
10788,2013-12-19 14:53:00,15:16,14:57,19.0,JetBlue Airways,22.0,LAX,0.0,,0.00,29.78,10.0,2.0,3.0,4.0,
10789,2013-12-19 14:53:00,14:58,15:10,-12.0,American Airlines Inc.,-16.0,LAX,0.0,,0.00,29.78,10.0,2.0,3.0,4.0,
10790,2013-12-19 15:53:00,15:17,15:23,-6.0,Delta Air Lines Inc.,16.0,LAX,3.0,,0.00,29.8,9.0,4.0,4.0,4.0,
10791,2013-12-19 15:53:00,16:30,16:20,10.0,Virgin America,24.0,LAX,3.0,,0.00,29.8,9.0,4.0,4.0,4.0,
10792,2013-12-19 16:53:00,16:46,17:05,-19.0,American Airlines Inc.,-22.0,LAX,0.0,,0.00,29.8,10.0,3.0,5.0,,
10793,2013-12-19 17:53:00,18:19,18:13,6.0,United Air Lines Inc.,10.0,LAX,3.0,,0.04,29.8,4.0,4.0,5.0,,
10794,2013-12-19 18:53:00,19:03,19:03,0.0,Delta Air Lines Inc.,3.0,LAX,4.0,,T,29.78,7.0,3.0,4.0,5.0,
10795,2013-12-19 18:53:00,18:58,19:20,-22.0,American Airlines Inc.,-26.0,LAX,4.0,,T,29.78,7.0,3.0,4.0,5.0,
10796,2013-12-19 19:53:00,20:18,19:52,26.0,JetBlue Airways,43.0,LAX,16.0,,0.00,29.75,7.0,3.0,4.0,5.0,
10797,2013-12-19 19:53:00,19:59,20:10,-11.0,American Airlines Inc.,-12.0,LAX,16.0,,0.00,29.75,7.0,3.0,4.0,5.0,
10798,2013-12-19 20:53:00,20:37,20:25,12.0,Virgin America,30.0,LAX,19.0,,0.00,29.73,10.0,3.0,4.0,4.0,
10799,2013-12-19 20:53:00,20:20,20:34,-14.0,Delta Air Lines Inc.,-15.0,LAX,19.0,,0.00,29.73,10.0,3.0,4.0,4.0,
10800,2013-12-19 21:53:00,21:54,21:24,30.0,United Air Lines Inc.,75.0,LAX,15.0,,0.00,29.71,10.0,3.0,3.0,4.0,
10801,2013-12-19 21:53:00,22:21,21:50,31.0,Delta Air Lines Inc.,55.0,LAX,15.0,,0.00,29.71,10.0,3.0,3.0,4.0,
10802,2013-12-19 21:53:00,21:54,22:15,-21.0,American Airlines Inc.,-24.0,LAX,15.0,,0.00,29.71,10.0,3.0,3.0,4.0,
10803,2013-12-19 23:53:00,23:24,23:25,-1.0,Virgin America,6.0,LAX,5.0,,0.00,29.73,10.0,4.0,4.0,,
10804,2013-12-19 23:53:00,23:20,23:44,-24.0,Delta Air Lines Inc.,-19.0,LAX,5.0,,0.00,29.73,10.0,4.0,4.0,,
10805,2013-12-19 23:53:00,00:19,23:40,39.0,United Air Lines Inc.,84.0,LAX,5.0,,0.00,29.73,10.0,4.0,4.0,,
10806,2013-12-19 23:53:00,00:38,23:59,39.0,JetBlue Airways,82.0,LAX,5.0,,0.00,29.73,10.0,4.0,4.0,,
10807,2013-12-19 00:53:00,00:58,00:55,3.0,American Airlines Inc.,13.0,LAX,11.0,,0.00,29.88,9.0,5.0,,,
10808,2013-12-19 01:53:00,02:37,01:31,66.0,JetBlue Airways,121.0,LAX,6.0,,0.00,29.88,10.0,2.0,3.0,,
10809,2013-12-20 09:53:00,09:53,09:58,-5.0,United Air Lines Inc.,-6.0,LAX,4.0,,0.00,29.79,10.0,1.0,,,
10810,2013-12-20 10:53:00,10:31,10:25,6.0,Virgin America,9.0,LAX,3.0,,0.00,29.78,10.0,1.0,,,
10811,2013-12-20 09:53:00,10:18,10:15,3.0,JetBlue Airways,25.0,LAX,4.0,,0.00,29.79,10.0,1.0,,,
10812,2013-12-20 10:53:00,10:49,10:50,-1.0,American Airlines Inc.,0.0,LAX,3.0,,0.00,29.78,10.0,1.0,,,
10813,2013-12-20 11:53:00,11:20,11:54,-34.0,United Air Lines Inc.,-36.0,LAX,4.0,,0.00,29.78,10.0,1.0,,,
10814,2013-12-20 12:53:00,12:22,12:25,-3.0,American Airlines Inc.,-5.0,LAX,3.0,,0.00,29.78,10.0,1.0,,,
10815,2013-12-20 12:53:00,12:01,12:29,-28.0,Delta Air Lines Inc.,-29.0,LAX,3.0,,0.00,29.78,10.0,1.0,,,
10816,2013-12-20 12:53:00,12:42,12:45,-3.0,Virgin America,-2.0,LAX,3.0,,0.00,29.78,10.0,1.0,,,
10817,2013-12-20 12:53:00,12:54,12:35,19.0,JetBlue Airways,23.0,LAX,3.0,,0.00,29.78,10.0,1.0,,,
10818,2013-12-20 14:53:00,14:25,14:46,-21.0,United Air Lines Inc.,-25.0,LAX,5.0,,0.00,29.82,10.0,2.0,3.0,,
10819,2013-12-20 14:53:00,14:52,14:57,-5.0,JetBlue Airways,-10.0,LAX,5.0,,0.00,29.82,10.0,2.0,3.0,,
10820,2013-12-20 14:53:00,15:07,15:10,-3.0,American Airlines Inc.,-8.0,LAX,5.0,,0.00,29.82,10.0,2.0,3.0,,
10821,2013-12-20 14:53:00,15:30,15:21,9.0,Delta Air Lines Inc.,9.0,LAX,5.0,,0.00,29.82,10.0,2.0,3.0,,
10822,2013-12-20 15:53:00,16:32,16:20,12.0,Virgin America,16.0,LAX,0.0,,0.00,29.85,10.0,1.0,,,
10823,2013-12-20 16:53:00,16:51,17:05,-14.0,American Airlines Inc.,-15.0,LAX,4.0,,0.00,29.86,10.0,1.0,,,
10824,2013-12-20 17:53:00,17:55,18:13,-18.0,United Air Lines Inc.,-20.0,LAX,5.0,,0.00,29.87,10.0,1.0,,,
10825,2013-12-20 18:53:00,18:45,19:03,-18.0,Delta Air Lines Inc.,-18.0,LAX,3.0,,0.00,29.88,10.0,2.0,,,
10826,2013-12-20 18:53:00,19:08,19:20,-12.0,American Airlines Inc.,-12.0,LAX,3.0,,0.00,29.88,10.0,2.0,,,
10827,2013-12-20 19:53:00,20:34,19:52,42.0,JetBlue Airways,82.0,LAX,4.0,,0.00,29.85,10.0,2.0,,,
10828,2013-12-20 19:53:00,19:41,20:10,-29.0,American Airlines Inc.,-32.0,LAX,4.0,,0.00,29.85,10.0,2.0,,,
10829,2013-12-20 20:53:00,21:07,20:25,42.0,Virgin America,81.0,LAX,4.0,,0.00,29.85,10.0,2.0,3.0,,
10830,2013-12-20 20:53:00,20:06,20:34,-28.0,Delta Air Lines Inc.,-28.0,LAX,4.0,,0.00,29.85,10.0,2.0,3.0,,
10831,2013-12-20 21:53:00,21:03,21:24,-21.0,United Air Lines Inc.,-26.0,LAX,5.0,,0.00,29.84,10.0,2.0,3.0,,
10832,2013-12-20 21:53:00,21:55,21:50,5.0,Delta Air Lines Inc.,16.0,LAX,5.0,,0.00,29.84,10.0,2.0,3.0,,
10833,2013-12-20 21:53:00,22:09,22:15,-6.0,American Airlines Inc.,-4.0,LAX,5.0,,0.00,29.84,10.0,2.0,3.0,,
10834,2013-12-20 23:53:00,23:48,23:25,23.0,Virgin America,50.0,LAX,10.0,,0.00,29.85,10.0,2.0,3.0,,
10835,2013-12-20 23:53:00,23:52,23:44,8.0,Delta Air Lines Inc.,23.0,LAX,10.0,,0.00,29.85,10.0,2.0,3.0,,
10836,2013-12-20 23:53:00,00:32,23:40,52.0,United Air Lines Inc.,52.0,LAX,10.0,,0.00,29.85,10.0,2.0,3.0,,
10837,2013-12-20 23:53:00,23:54,23:59,-5.0,JetBlue Airways,-2.0,LAX,10.0,,0.00,29.85,10.0,2.0,3.0,,
10838,2013-12-20 00:53:00,01:15,00:55,20.0,American Airlines Inc.,21.0,LAX,5.0,,0.00,29.74,10.0,4.0,4.0,,
10839,2013-12-20 01:53:00,02:13,01:31,42.0,JetBlue Airways,65.0,LAX,5.0,,T,29.76,10.0,2.0,4.0,4.0,
10840,2013-12-21 09:53:00,09:59,09:58,1.0,United Air Lines Inc.,12.0,LAX,7.0,,0.00,29.94,9.0,1.0,,,
