date,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,tailnum,air_time,name
2013-11-30,11:53,11:51,2.0,15:03,14:59,4.0,N805JB,347.0,JetBlue Airways
2013-11-30,12:13,11:19,54.0,15:33,14:32,61.0,N590UA,338.0,United Air Lines Inc.
2013-11-30,12:57,13:00,-3.0,16:12,16:20,-8.0,N621VA,344.0,Virgin America
2013-11-30,09:22,09:20,2.0,12:29,12:45,-16.0,N635VA,346.0,Virgin America
2013-12-01,20:17,20:00,17.0,23:34,23:25,9.0,N630VA,325.0,Virgin America
2013-12-01,21:49,21:35,14.0,01:11,00:55,16.0,N324AA,350.0,American Airlines Inc.
2013-12-01,20:40,20:25,15.0,00:29,23:40,49.0,N596UA,361.0,United Air Lines Inc.
2013-12-01,20:37,20:40,-3.0,23:42,23:59,-17.0,N709JB,338.0,JetBlue Airways
2013-12-01,20:29,20:15,14.0,23:28,23:54,-26.0,N192DN,342.0,Delta Air Lines Inc.
2013-12-01,18:57,19:00,-3.0,21:38,22:15,-37.0,N339AA,310.0,American Airlines Inc.
2013-12-01,15:41,15:45,-4.0,18:59,19:20,-21.0,N338AA,333.0,American Airlines Inc.
2013-12-01,18:03,16:45,78.0,21:18,20:10,68.0,N335AA,345.0,American Airlines Inc.
2013-12-01,17:55,17:59,-4.0,21:18,21:23,-5.0,N512UA,352.0,United Air Lines Inc.
2013-12-01,17:27,16:45,42.0,20:37,20:14,23.0,N718TW,329.0,Delta Air Lines Inc.
2013-12-01,17:13,16:55,18.0,20:02,20:25,-23.0,N634VA,320.0,Virgin America
2013-12-01,16:54,16:35,19.0,19:38,19:52,-14.0,N640JB,311.0,JetBlue Airways
2013-12-01,15:29,15:30,-1.0,18:54,19:01,-7.0,N197DN,339.0,Delta Air Lines Inc.
2013-12-01,18:23,18:15,8.0,21:12,21:46,-34.0,N188DN,324.0,Delta Air Lines Inc.
2013-12-01,13:14,11:19,115.0,16:07,14:32,95.0,N587UA,326.0,United Air Lines Inc.
2013-12-01,14:58,14:55,3.0,18:15,18:19,-4.0,N588UA,339.0,United Air Lines Inc.
2013-12-01,12:52,13:00,-8.0,15:58,16:20,-22.0,N635VA,340.0,Virgin America
2013-12-01,12:47,12:00,47.0,16:06,15:10,56.0,N336AA,340.0,American Airlines Inc.
2013-12-01,12:06,12:00,6.0,15:10,15:20,-10.0,N723TW,340.0,Delta Air Lines Inc.
2013-12-01,11:49,11:51,-2.0,14:43,14:59,-16.0,N789JB,334.0,JetBlue Airways
2013-12-01,10:35,10:30,5.0,13:34,13:40,-6.0,N327AA,338.0,American Airlines Inc.
2013-12-01,09:19,09:20,-1.0,12:20,12:45,-25.0,N628VA,334.0,Virgin America
2013-12-01,09:17,09:21,-4.0,12:31,12:35,-4.0,N775JB,342.0,JetBlue Airways
2013-12-01,08:57,09:00,-3.0,11:43,12:15,-32.0,N717TW,320.0,Delta Air Lines Inc.
2013-12-01,12:57,13:00,-3.0,16:05,16:15,-10.0,N779JB,339.0,JetBlue Airways
2013-12-01,08:21,08:30,-9.0,11:09,11:52,-43.0,N597UA,325.0,United Air Lines Inc.
2013-12-01,07:28,07:30,-2.0,10:33,10:50,-17.0,N324AA,335.0,American Airlines Inc.
2013-12-01,07:09,07:00,9.0,10:40,10:23,17.0,N187DN,348.0,Delta Air Lines Inc.
2013-12-01,06:56,07:00,-4.0,10:05,10:25,-20.0,N642VA,338.0,Virgin America
2013-12-01,06:53,07:00,-7.0,10:23,10:15,8.0,N805JB,351.0,JetBlue Airways
2013-12-01,06:30,06:39,-9.0,09:51,10:02,-11.0,N590UA,349.0,United Air Lines Inc.
2013-12-01,13:41,13:45,-4.0,16:41,17:05,-24.0,N319AA,324.0,American Airlines Inc.
2013-12-01,08:56,09:00,-4.0,12:12,12:25,-13.0,N323AA,343.0,American Airlines Inc.
2013-12-02,15:28,15:30,-2.0,19:12,19:01,11.0,N194DN,361.0,Delta Air Lines Inc.
2013-12-02,15:40,15:45,-5.0,19:08,19:20,-12.0,N327AA,350.0,American Airlines Inc.
2013-12-02,16:39,16:45,-6.0,20:14,20:14,0.0,N707TW,339.0,Delta Air Lines Inc.
2013-12-02,16:47,16:45,2.0,20:07,20:10,-3.0,N324AA,357.0,American Airlines Inc.
2013-12-02,17:17,16:55,22.0,20:50,20:25,25.0,N630VA,356.0,Virgin America
2013-12-02,17:57,17:59,-2.0,20:55,21:23,-28.0,N587UA,327.0,United Air Lines Inc.
2013-12-02,20:26,20:15,11.0,23:54,23:54,0.0,N156DL,348.0,Delta Air Lines Inc.
2013-12-02,20:00,20:00,0.0,23:22,23:25,-3.0,N842VA,353.0,Virgin America
2013-12-02,20:13,19:00,73.0,23:28,22:15,73.0,N319AA,343.0,American Airlines Inc.
2013-12-02,14:49,14:55,-6.0,18:06,18:19,-13.0,N590UA,347.0,United Air Lines Inc.
2013-12-02,20:30,20:25,5.0,23:56,23:40,16.0,N598UA,349.0,United Air Lines Inc.
2013-12-02,21:02,20:40,22.0,00:25,23:59,26.0,N794JB,360.0,JetBlue Airways
2013-12-02,21:33,21:35,-2.0,01:35,00:55,40.0,N323AA,381.0,American Airlines Inc.
2013-12-02,18:11,18:15,-4.0,21:39,21:46,-7.0,N199DN,344.0,Delta Air Lines Inc.
2013-12-02,13:32,13:45,-13.0,17:15,17:05,10.0,N336AA,362.0,American Airlines Inc.
2013-12-02,16:32,16:35,-3.0,19:35,19:52,-17.0,N804JB,336.0,JetBlue Airways
2013-12-02,12:55,13:00,-5.0,16:04,16:15,-11.0,N775JB,345.0,JetBlue Airways
2013-12-02,06:36,06:39,-3.0,09:27,10:02,-35.0,N588UA,324.0,United Air Lines Inc.
2013-12-02,12:56,13:00,-4.0,16:22,16:20,2.0,N628VA,354.0,Virgin America
2013-12-02,06:58,07:00,-2.0,10:29,10:15,14.0,N807JB,345.0,JetBlue Airways
2013-12-02,07:00,07:00,0.0,10:11,10:25,-14.0,N627VA,346.0,Virgin America
2013-12-02,07:31,07:30,1.0,10:55,10:50,5.0,N323AA,354.0,American Airlines Inc.
2013-12-02,08:23,08:30,-7.0,11:04,11:52,-48.0,N595UA,318.0,United Air Lines Inc.
2013-12-02,08:54,09:00,-6.0,12:11,12:25,-14.0,N339AA,346.0,American Airlines Inc.
2013-12-02,09:00,09:00,0.0,12:12,12:15,-3.0,N718TW,342.0,Delta Air Lines Inc.
2013-12-02,06:56,07:00,-4.0,10:04,10:35,-31.0,N718TW,342.0,Delta Air Lines Inc.
2013-12-02,09:26,09:20,6.0,12:13,12:45,-32.0,N637VA,331.0,Virgin America
2013-12-02,10:24,10:30,-6.0,13:17,13:40,-23.0,N335AA,340.0,American Airlines Inc.
2013-12-02,11:12,11:19,-7.0,14:25,14:32,-7.0,N512UA,346.0,United Air Lines Inc.
2013-12-02,11:51,11:51,0.0,14:54,14:59,-5.0,N579JB,336.0,JetBlue Airways
2013-12-02,11:55,12:00,-5.0,14:54,15:10,-16.0,N328AA,339.0,American Airlines Inc.
2013-12-02,12:00,12:00,0.0,15:06,15:20,-14.0,N711ZX,337.0,Delta Air Lines Inc.
2013-12-02,09:18,09:21,-3.0,12:23,12:35,-12.0,N703JB,336.0,JetBlue Airways
2013-12-03,16:15,15:30,45.0,19:51,19:03,48.0,N187DN,359.0,Delta Air Lines Inc.
2013-12-03,16:40,16:45,-5.0,20:30,20:10,20.0,N323AA,366.0,American Airlines Inc.
2013-12-03,16:45,16:45,0.0,20:56,20:19,37.0,N723TW,372.0,Delta Air Lines Inc.
2013-12-03,18:05,17:59,6.0,21:33,21:23,10.0,N510UA,352.0,United Air Lines Inc.
2013-12-03,18:15,18:15,0.0,22:09,21:57,12.0,N194DN,374.0,Delta Air Lines Inc.
2013-12-03,20:15,20:15,0.0,23:54,23:44,10.0,N180DN,361.0,Delta Air Lines Inc.
2013-12-03,19:57,20:00,-3.0,23:29,23:25,4.0,N621VA,370.0,Virgin America
2013-12-03,20:36,20:40,-4.0,00:30,23:59,31.0,N594JB,368.0,JetBlue Airways
2013-12-03,20:51,20:25,26.0,00:32,23:40,52.0,N588UA,355.0,United Air Lines Inc.
2013-12-03,21:28,21:35,-7.0,00:55,00:55,0.0,N336AA,359.0,American Airlines Inc.
2013-12-03,15:42,15:45,-3.0,19:36,19:20,16.0,N335AA,370.0,American Airlines Inc.
2013-12-03,18:52,19:00,-8.0,22:14,22:15,-1.0,N324AA,340.0,American Airlines Inc.
2013-12-03,15:09,14:55,14.0,18:44,18:19,25.0,N590UA,353.0,United Air Lines Inc.
2013-12-03,16:29,16:29,0.0,20:09,19:46,23.0,N806JB,374.0,JetBlue Airways
2013-12-03,13:08,13:00,8.0,16:32,16:20,12.0,N637VA,367.0,Virgin America
2013-12-03,06:59,07:00,-1.0,10:42,10:35,7.0,N721TW,369.0,Delta Air Lines Inc.
2013-12-03,07:00,07:00,0.0,10:31,10:25,6.0,N632VA,362.0,Virgin America
2013-12-03,07:35,07:30,5.0,10:56,10:50,6.0,N336AA,360.0,American Airlines Inc.
2013-12-03,08:39,08:30,9.0,12:11,11:52,19.0,N546UA,362.0,United Air Lines Inc.
2013-12-03,08:53,09:00,-7.0,12:18,12:25,-7.0,N339AA,359.0,American Airlines Inc.
2013-12-03,08:58,09:00,-2.0,12:44,12:27,17.0,N722TW,374.0,Delta Air Lines Inc.
2013-12-03,09:28,09:20,8.0,13:04,12:45,19.0,N635VA,370.0,Virgin America
2013-12-03,06:55,07:00,-5.0,10:15,10:15,0.0,N705JB,353.0,JetBlue Airways
2013-12-03,10:25,10:30,-5.0,13:43,13:40,3.0,N327AA,358.0,American Airlines Inc.
2013-12-03,09:42,09:21,21.0,13:16,12:35,41.0,N646JB,366.0,JetBlue Airways
2013-12-03,12:08,11:47,21.0,15:44,14:57,47.0,N570JB,367.0,JetBlue Airways
2013-12-03,12:05,12:00,5.0,15:45,15:21,24.0,N710TW,376.0,Delta Air Lines Inc.
2013-12-03,15:00,13:45,75.0,18:37,17:05,92.0,N328AA,349.0,American Airlines Inc.
2013-12-03,11:55,12:00,-5.0,15:11,15:10,1.0,N338AA,355.0,American Airlines Inc.
2013-12-03,11:16,11:19,-3.0,15:09,14:32,37.0,N595UA,371.0,United Air Lines Inc.
2013-12-03,06:36,06:39,-3.0,10:15,10:02,13.0,N588UA,358.0,United Air Lines Inc.
2013-12-04,15:28,15:30,-2.0,19:19,19:03,16.0,N199DN,378.0,Delta Air Lines Inc.
2013-12-04,15:44,15:45,-1.0,18:57,19:20,-23.0,N338AA,351.0,American Airlines Inc.
2013-12-04,16:43,16:45,-2.0,20:20,20:19,1.0,N702TW,370.0,Delta Air Lines Inc.
2013-12-04,16:51,16:45,6.0,20:48,20:10,38.0,N5CRAA,374.0,American Airlines Inc.
2013-12-04,18:12,18:15,-3.0,21:51,21:57,-6.0,N191DN,376.0,Delta Air Lines Inc.
2013-12-04,18:56,19:00,-4.0,22:53,22:15,38.0,N336AA,393.0,American Airlines Inc.
2013-12-04,20:14,20:15,-1.0,23:53,23:44,9.0,N188DN,373.0,Delta Air Lines Inc.
2013-12-04,20:32,20:29,3.0,23:57,23:44,13.0,N597UA,360.0,United Air Lines Inc.
2013-12-04,20:39,20:40,-1.0,00:31,23:59,32.0,N768JB,381.0,JetBlue Airways
2013-12-04,22:06,21:35,31.0,01:37,00:55,42.0,N327AA,366.0,American Airlines Inc.
2013-12-04,14:58,14:45,13.0,18:40,18:09,31.0,N505UA,367.0,United Air Lines Inc.
2013-12-04,17:52,17:59,-7.0,21:41,21:23,18.0,N588UA,377.0,United Air Lines Inc.
2013-12-04,19:55,20:00,-5.0,23:47,23:25,22.0,N836VA,387.0,Virgin America
2013-12-04,13:43,13:45,-2.0,17:09,17:05,4.0,N323AA,359.0,American Airlines Inc.
2013-12-04,11:59,12:00,-1.0,15:40,15:10,30.0,N617AA,370.0,American Airlines Inc.
2013-12-04,13:00,13:00,0.0,16:48,16:20,28.0,N630VA,387.0,Virgin America
2013-12-04,06:32,06:40,-8.0,10:00,10:03,-3.0,N546UA,362.0,United Air Lines Inc.
2013-12-04,06:54,07:00,-6.0,11:04,10:35,29.0,N711ZX,382.0,Delta Air Lines Inc.
2013-12-04,06:59,07:00,-1.0,10:37,10:15,22.0,N828JB,372.0,JetBlue Airways
2013-12-04,07:00,07:00,0.0,10:35,10:25,10.0,N634VA,374.0,Virgin America
2013-12-04,08:25,08:30,-5.0,11:51,11:53,-2.0,N512UA,351.0,United Air Lines Inc.
2013-12-04,08:50,09:00,-10.0,12:32,12:27,5.0,N727TW,369.0,Delta Air Lines Inc.
2013-12-04,07:36,07:30,6.0,11:36,10:50,46.0,N327AA,374.0,American Airlines Inc.
2013-12-04,09:13,09:20,-7.0,12:48,12:45,3.0,N625VA,374.0,Virgin America
2013-12-04,09:21,09:21,0.0,13:24,12:35,49.0,N806JB,377.0,JetBlue Airways
2013-12-04,10:29,10:30,-1.0,13:55,13:40,15.0,N339AA,364.0,American Airlines Inc.
2013-12-04,11:44,11:29,15.0,14:51,14:42,9.0,N598UA,351.0,United Air Lines Inc.
2013-12-04,11:45,11:47,-2.0,15:19,14:57,22.0,N793JB,374.0,JetBlue Airways
2013-12-04,11:55,12:00,-5.0,15:27,15:21,6.0,N711ZX,368.0,Delta Air Lines Inc.
2013-12-04,08:54,09:00,-6.0,12:28,12:25,3.0,N324AA,366.0,American Airlines Inc.
2013-12-05,17:55,16:29,86.0,22:05,19:46,139.0,N806JB,380.0,JetBlue Airways
2013-12-05,15:48,15:45,3.0,19:03,19:20,-17.0,N339AA,354.0,American Airlines Inc.
2013-12-05,16:42,16:45,-3.0,20:21,20:19,2.0,N703TW,370.0,Delta Air Lines Inc.
2013-12-05,16:43,16:45,-2.0,20:40,20:10,30.0,N327AA,388.0,American Airlines Inc.
2013-12-05,16:57,16:55,2.0,20:35,20:25,10.0,N630VA,374.0,Virgin America
2013-12-05,18:07,17:59,8.0,21:20,21:23,-3.0,N505UA,336.0,United Air Lines Inc.
2013-12-05,15:45,15:30,15.0,19:13,19:03,10.0,N180DN,365.0,Delta Air Lines Inc.
2013-12-05,19:18,19:00,18.0,22:37,22:15,22.0,N336AA,354.0,American Airlines Inc.
2013-12-05,20:13,20:15,-2.0,23:33,23:44,-11.0,N194DN,360.0,Delta Air Lines Inc.
2013-12-05,20:34,20:40,-6.0,00:44,23:59,45.0,N655JB,398.0,JetBlue Airways
2013-12-05,20:52,20:00,52.0,00:37,23:25,72.0,N848VA,383.0,Virgin America
2013-12-05,21:00,20:29,31.0,00:38,23:44,54.0,N512UA,366.0,United Air Lines Inc.
2013-12-05,23:01,21:35,86.0,02:49,00:55,114.0,N323AA,382.0,American Airlines Inc.
2013-12-05,18:12,18:15,-3.0,21:37,21:57,-20.0,N192DN,358.0,Delta Air Lines Inc.
2013-12-05,14:44,14:45,-1.0,18:00,18:09,-9.0,N595UA,352.0,United Air Lines Inc.
2013-12-05,06:50,07:00,-10.0,10:36,10:15,21.0,N775JB,377.0,JetBlue Airways
2013-12-05,12:55,13:00,-5.0,16:29,16:20,9.0,N636VA,363.0,Virgin America
2013-12-05,14:35,13:45,50.0,17:53,17:05,48.0,N319AA,351.0,American Airlines Inc.
2013-12-05,06:54,07:00,-6.0,10:38,10:25,13.0,N635VA,373.0,Virgin America
2013-12-05,06:57,07:00,-3.0,10:52,10:35,17.0,N702TW,363.0,Delta Air Lines Inc.
2013-12-05,07:27,07:30,-3.0,11:25,10:50,35.0,N323AA,367.0,American Airlines Inc.
2013-12-05,08:26,08:30,-4.0,12:22,11:53,29.0,N588UA,366.0,United Air Lines Inc.
2013-12-05,08:55,09:00,-5.0,13:00,12:27,33.0,N723TW,363.0,Delta Air Lines Inc.
2013-12-05,08:56,09:00,-4.0,12:48,12:25,23.0,N328AA,363.0,American Airlines Inc.
2013-12-05,06:33,06:40,-7.0,11:02,10:03,59.0,N512UA,391.0,United Air Lines Inc.
2013-12-05,09:20,09:20,0.0,13:27,12:45,42.0,N628VA,376.0,Virgin America
2013-12-05,10:26,10:30,-4.0,13:37,13:40,-3.0,N324AA,347.0,American Airlines Inc.
2013-12-05,11:28,11:29,-1.0,14:38,14:42,-4.0,N590UA,352.0,United Air Lines Inc.
2013-12-05,11:57,12:00,-3.0,15:25,15:21,4.0,N702TW,359.0,Delta Air Lines Inc.
2013-12-05,12:21,11:47,34.0,15:45,14:57,48.0,N632JB,361.0,JetBlue Airways
2013-12-05,12:26,12:00,26.0,15:45,15:10,35.0,N335AA,360.0,American Airlines Inc.
2013-12-05,09:19,09:21,-2.0,13:22,12:35,47.0,N524JB,370.0,JetBlue Airways
2013-12-06,15:49,15:45,4.0,19:45,19:20,25.0,N335AA,382.0,American Airlines Inc.
2013-12-06,16:40,16:45,-5.0,20:28,20:19,9.0,N718TW,377.0,Delta Air Lines Inc.
2013-12-06,16:45,16:45,0.0,20:28,20:10,18.0,N323AA,373.0,American Airlines Inc.
2013-12-06,16:47,16:40,7.0,20:39,19:55,44.0,N705JB,388.0,JetBlue Airways
2013-12-06,16:51,16:55,-4.0,20:37,20:25,12.0,N636VA,380.0,Virgin America
2013-12-06,17:53,17:59,-6.0,21:31,21:23,8.0,N598UA,366.0,United Air Lines Inc.
2013-12-06,20:00,20:00,0.0,23:41,23:25,16.0,N637VA,377.0,Virgin America
2013-12-06,18:57,19:00,-3.0,22:30,22:15,15.0,N339AA,364.0,American Airlines Inc.
2013-12-06,20:09,20:15,-6.0,00:02,23:44,18.0,N156DL,374.0,Delta Air Lines Inc.
2013-12-06,20:51,20:29,22.0,00:47,23:44,63.0,N502UA,376.0,United Air Lines Inc.
2013-12-06,21:36,21:35,1.0,01:10,00:55,15.0,N328AA,368.0,American Airlines Inc.
2013-12-06,15:27,15:30,-3.0,18:53,19:03,-10.0,N197DN,364.0,Delta Air Lines Inc.
2013-12-06,18:15,18:15,0.0,22:05,21:57,8.0,N155DL,386.0,Delta Air Lines Inc.
2013-12-06,14:43,14:45,-2.0,17:56,18:09,-13.0,N512UA,349.0,United Air Lines Inc.
2013-12-06,20:40,20:40,0.0,01:07,23:59,68.0,N618JB,391.0,JetBlue Airways
2013-12-06,12:49,13:00,-11.0,16:41,16:20,21.0,N640VA,380.0,Virgin America
2013-12-06,06:37,06:40,-3.0,10:45,10:03,42.0,N502UA,374.0,United Air Lines Inc.
2013-12-06,06:55,07:00,-5.0,10:36,10:30,6.0,N703TW,368.0,Delta Air Lines Inc.
2013-12-06,06:57,07:00,-3.0,10:43,10:15,28.0,N524JB,371.0,JetBlue Airways
2013-12-06,07:51,07:30,21.0,11:19,10:50,29.0,N328AA,366.0,American Airlines Inc.
2013-12-06,08:27,08:30,-3.0,12:01,11:53,8.0,N546UA,358.0,United Air Lines Inc.
2013-12-06,08:54,09:00,-6.0,12:36,12:27,9.0,N705TW,367.0,Delta Air Lines Inc.
2013-12-06,09:02,09:00,2.0,13:02,12:25,37.0,N327AA,381.0,American Airlines Inc.
2013-12-06,06:49,07:00,-11.0,10:29,10:25,4.0,N625VA,374.0,Virgin America
2013-12-06,09:17,09:21,-4.0,12:56,12:35,21.0,N627JB,370.0,JetBlue Airways
2013-12-06,09:15,09:20,-5.0,12:57,12:45,12.0,N626VA,372.0,Virgin America
2013-12-06,12:49,12:00,49.0,16:44,15:10,94.0,N332AA,375.0,American Airlines Inc.
2013-12-06,11:53,12:00,-7.0,15:35,15:21,14.0,N703TW,375.0,Delta Air Lines Inc.
2013-12-06,13:38,13:45,-7.0,16:59,17:05,-6.0,N338AA,361.0,American Airlines Inc.
2013-12-06,11:21,11:29,-8.0,14:40,14:42,-2.0,N589UA,356.0,United Air Lines Inc.
2013-12-06,10:38,10:30,8.0,14:15,13:40,35.0,N336AA,368.0,American Airlines Inc.
2013-12-06,11:50,11:47,3.0,15:39,14:57,42.0,N763JB,389.0,JetBlue Airways
2013-12-07,14:43,14:45,-2.0,18:21,18:09,12.0,N589UA,370.0,United Air Lines Inc.
2013-12-07,20:35,20:15,20.0,00:06,23:43,23.0,N188DN,353.0,Delta Air Lines Inc.
2013-12-07,18:53,19:00,-7.0,22:23,22:15,8.0,N339AA,360.0,American Airlines Inc.
2013-12-07,18:16,18:15,1.0,21:46,21:52,-6.0,N192DN,366.0,Delta Air Lines Inc.
2013-12-07,17:47,17:59,-12.0,21:17,21:23,-6.0,N502UA,369.0,United Air Lines Inc.
2013-12-07,16:55,16:55,0.0,21:10,20:25,45.0,N855VA,404.0,Virgin America
2013-12-07,16:43,16:29,14.0,20:48,19:46,62.0,N775JB,397.0,JetBlue Airways
2013-12-07,16:42,16:45,-3.0,20:17,20:10,7.0,N328AA,366.0,American Airlines Inc.
2013-12-07,15:46,15:45,1.0,19:36,19:20,16.0,N332AA,382.0,American Airlines Inc.
2013-12-07,15:30,15:30,0.0,19:23,18:55,28.0,N712TW,377.0,Delta Air Lines Inc.
2013-12-07,20:35,20:40,-5.0,00:57,23:59,58.0,N779JB,398.0,JetBlue Airways
2013-12-07,13:54,13:45,9.0,17:28,17:05,23.0,N319AA,373.0,American Airlines Inc.
2013-12-07,12:05,12:00,5.0,15:46,15:10,36.0,N335AA,381.0,American Airlines Inc.
2013-12-07,06:36,06:40,-4.0,10:32,10:03,29.0,N568UA,388.0,United Air Lines Inc.
2013-12-07,13:02,13:00,2.0,17:00,16:20,40.0,N626VA,394.0,Virgin America
2013-12-07,06:55,07:00,-5.0,10:52,10:15,37.0,N809JB,384.0,JetBlue Airways
2013-12-07,06:59,07:00,-1.0,10:57,10:35,22.0,N721TW,366.0,Delta Air Lines Inc.
2013-12-07,08:19,08:30,-11.0,12:09,11:53,16.0,N512UA,378.0,United Air Lines Inc.
2013-12-07,06:56,07:00,-4.0,10:41,10:25,16.0,N632VA,386.0,Virgin America
2013-12-07,09:02,09:00,2.0,12:43,12:29,14.0,N197DN,363.0,Delta Air Lines Inc.
2013-12-07,09:19,09:20,-1.0,13:21,12:45,36.0,N641VA,395.0,Virgin America
2013-12-07,10:24,10:30,-6.0,14:13,13:40,33.0,N324AA,371.0,American Airlines Inc.
2013-12-07,11:28,11:29,-1.0,15:03,14:42,21.0,N505UA,368.0,United Air Lines Inc.
2013-12-07,11:39,11:47,-8.0,15:31,14:57,34.0,N784JB,395.0,JetBlue Airways
2013-12-07,08:58,09:00,-2.0,12:54,12:25,29.0,N327AA,385.0,American Airlines Inc.
2013-12-08,16:57,16:45,12.0,20:54,20:19,35.0,N722TW,381.0,Delta Air Lines Inc.
2013-12-08,15:29,15:30,-1.0,18:58,19:03,-5.0,N156DL,360.0,Delta Air Lines Inc.
2013-12-08,15:47,15:45,2.0,19:25,19:20,5.0,N335AA,371.0,American Airlines Inc.
2013-12-08,16:50,16:45,5.0,20:51,20:10,41.0,N332AA,370.0,American Airlines Inc.
2013-12-08,16:50,16:40,10.0,20:57,19:55,62.0,N809JB,380.0,JetBlue Airways
2013-12-08,17:14,16:55,19.0,21:19,20:25,54.0,N626VA,381.0,Virgin America
2013-12-08,21:14,20:29,45.0,01:33,23:44,109.0,N590UA,382.0,United Air Lines Inc.
2013-12-08,19:02,18:15,47.0,23:29,21:57,92.0,N189DN,351.0,Delta Air Lines Inc.
2013-12-08,21:03,20:15,48.0,01:20,23:44,96.0,N180DN,356.0,Delta Air Lines Inc.
2013-12-08,21:07,20:40,27.0,01:23,23:59,84.0,N651JB,380.0,JetBlue Airways
2013-12-08,21:37,21:35,2.0,01:35,00:55,40.0,N327AA,373.0,American Airlines Inc.
2013-12-08,14:42,14:45,-3.0,18:11,18:09,2.0,N597UA,367.0,United Air Lines Inc.
2013-12-08,17:52,17:59,-7.0,21:51,21:23,28.0,N587UA,369.0,United Air Lines Inc.
2013-12-08,13:41,13:45,-4.0,17:08,17:05,3.0,N328AA,364.0,American Airlines Inc.
2013-12-08,21:36,20:00,96.0,01:53,23:25,148.0,N621VA,381.0,Virgin America
2013-12-08,11:59,12:00,-1.0,15:38,15:21,17.0,N704X,372.0,Delta Air Lines Inc.
2013-12-08,00:21,19:00,321.0,04:16,22:15,361.0,N323AA,371.0,American Airlines Inc.
2013-12-08,06:57,07:00,-3.0,10:32,10:15,17.0,N827JB,369.0,JetBlue Airways
2013-12-08,13:07,13:00,7.0,16:59,16:20,39.0,N622VA,385.0,Virgin America
2013-12-08,06:58,07:00,-2.0,10:40,10:35,5.0,N712TW,348.0,Delta Air Lines Inc.
2013-12-08,07:01,07:00,1.0,10:52,10:25,27.0,N627VA,375.0,Virgin America
2013-12-08,08:21,08:30,-9.0,12:13,11:53,20.0,N502UA,359.0,United Air Lines Inc.
2013-12-08,08:55,09:00,-5.0,12:30,12:25,5.0,N339AA,368.0,American Airlines Inc.
2013-12-08,07:29,07:30,-1.0,11:13,10:50,23.0,N327AA,380.0,American Airlines Inc.
2013-12-08,09:24,09:20,4.0,13:15,12:45,30.0,N628VA,384.0,Virgin America
2013-12-08,09:26,09:21,5.0,12:57,12:35,22.0,N637JB,371.0,JetBlue Airways
2013-12-08,10:40,10:30,10.0,14:04,13:40,24.0,N323AA,365.0,American Airlines Inc.
2013-12-08,11:25,11:29,-4.0,15:17,14:42,35.0,N512UA,380.0,United Air Lines Inc.
2013-12-08,11:43,11:47,-4.0,15:18,14:57,21.0,N561JB,376.0,JetBlue Airways
2013-12-08,11:52,12:00,-8.0,15:26,15:10,16.0,N338AA,365.0,American Airlines Inc.
2013-12-08,08:59,09:00,-1.0,12:38,12:27,11.0,N712TW,376.0,Delta Air Lines Inc.
2013-12-09,17:54,17:59,-5.0,20:51,21:23,-32.0,N597UA,335.0,United Air Lines Inc.
2013-12-09,16:04,15:45,19.0,19:54,19:20,34.0,N327AA,380.0,American Airlines Inc.
2013-12-09,16:54,16:55,-1.0,20:33,20:25,8.0,N621VA,374.0,Virgin America
2013-12-09,17:09,16:45,24.0,20:42,20:19,23.0,N727TW,363.0,Delta Air Lines Inc.
2013-12-09,17:15,16:29,46.0,21:01,19:46,75.0,N569JB,365.0,JetBlue Airways
2013-12-09,18:10,18:15,-5.0,21:57,21:57,0.0,N192DN,381.0,Delta Air Lines Inc.
2013-12-09,21:28,21:35,-7.0,00:58,00:55,3.0,N338AA,361.0,American Airlines Inc.
2013-12-09,18:59,19:00,-1.0,22:30,22:15,15.0,N328AA,359.0,American Airlines Inc.
2013-12-09,19:57,20:00,-3.0,23:44,23:25,19.0,N845VA,371.0,Virgin America
2013-12-09,20:14,20:15,-1.0,23:49,23:44,5.0,N191DN,366.0,Delta Air Lines Inc.
2013-12-09,20:41,20:40,1.0,00:41,23:59,42.0,N775JB,380.0,JetBlue Airways
2013-12-09,20:50,20:29,21.0,00:29,23:44,45.0,N595UA,365.0,United Air Lines Inc.
2013-12-09,15:29,15:30,-1.0,19:20,19:03,17.0,N154DL,363.0,Delta Air Lines Inc.
2013-12-09,18:42,16:45,117.0,22:12,20:10,122.0,N323AA,357.0,American Airlines Inc.
2013-12-09,14:39,14:45,-6.0,18:00,18:09,-9.0,N568UA,351.0,United Air Lines Inc.
2013-12-09,07:05,07:00,5.0,10:39,10:25,14.0,N629VA,362.0,Virgin America
2013-12-09,12:54,13:00,-6.0,16:30,16:20,10.0,N628VA,372.0,Virgin America
2013-12-09,06:58,07:00,-2.0,10:28,10:15,13.0,N648JB,365.0,JetBlue Airways
2013-12-09,07:02,07:00,2.0,10:43,10:35,8.0,N722TW,357.0,Delta Air Lines Inc.
2013-12-09,07:29,07:30,-1.0,10:48,10:50,-2.0,N338AA,350.0,American Airlines Inc.
2013-12-09,08:25,08:30,-5.0,12:15,11:53,22.0,N505UA,362.0,United Air Lines Inc.
2013-12-09,08:57,09:00,-3.0,12:56,12:27,29.0,N723TW,362.0,Delta Air Lines Inc.
2013-12-09,08:59,09:00,-1.0,12:30,12:25,5.0,N339AA,353.0,American Airlines Inc.
