station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LAX,2013-09-23 13:53,63.00,51.00,65.14,60.00,4.00,0.00,29.83,1009.90,10.00,,FEW,,,,1200.00,,,,,,,,,,,62.96,KLAX 231353Z 06004KT 10SM FEW012 17/11 A2983 RMK AO2 SLP099 FU FEW012 T01720106,
LAX,2013-09-23 14:53,69.00,51.00,52.67,0.00,0.00,0.00,29.85,1010.60,10.00,,FEW,,,,1500.00,,,,,,,,,,,69.08,KLAX 231453Z 00000KT 10SM FEW015 21/11 A2985 RMK AO2 SLP106 FU FEW015 T02060106 53013,
LAX,2013-09-23 15:53,74.00,49.00,41.21,0.00,0.00,0.00,29.86,1011.10,10.00,,FEW,,,,1500.00,,,,,,,,,,,73.94,KLAX 231553Z 00000KT 10SM FEW015 23/09 A2986 RMK AO2 SLP111 FU FEW015 T02330094,
LAX,2013-09-23 16:53,74.00,52.00,46.17,,4.00,0.00,29.87,1011.40,10.00,,FEW,,,,1700.00,,,,,,,,,,,73.94,KLAX 231653Z VRB04KT 10SM FEW017 23/11 A2987 RMK AO2 SLP114 T02330111,
LAX,2013-09-23 17:53,77.00,52.00,41.69,260.00,6.00,0.00,29.87,1011.40,10.00,,CLR,,,,,,,,,,,,,,,77.00,KLAX 231753Z 26006KT 10SM CLR 25/11 A2987 RMK AO2 SLP114 T02500111 10261 20161 51008,
LAX,2013-09-23 18:53,76.00,51.00,41.80,270.00,10.00,0.00,29.88,1011.60,10.00,,FEW,,,,1000.00,,,,,,,,,,,75.92,KLAX 231853Z 27010KT 10SM FEW010 24/11 A2988 RMK AO2 SLP116 FU FEW010 T02440106,
LAX,2013-09-23 19:53,77.00,50.00,38.74,270.00,9.00,0.00,29.87,1011.30,10.00,,FEW,,,,1000.00,,,,,,,,,,,77.00,KLAX 231953Z 27009KT 10SM FEW010 25/10 A2987 RMK AO2 SLP113 T02500100,
LAX,2013-09-23 20:53,79.00,47.00,32.36,270.00,9.00,0.00,29.85,1010.80,10.00,,CLR,,,,,,,,,,,,,,,78.98,KLAX 232053Z 27009KT 10SM CLR 26/08 A2985 RMK AO2 SLP108 T02610083 58006,
LAX,2013-09-23 21:53,80.00,46.00,30.19,280.00,10.00,0.00,29.84,1010.30,10.00,,CLR,,,,,,,,,,,,,,,80.06,KLAX 232153Z 28010KT 10SM CLR 27/08 A2984 RMK AO2 SLP103 T02670078,
LAX,2013-09-23 22:53,79.00,45.00,30.02,260.00,12.00,0.00,29.82,1009.80,10.00,,CLR,,,,,,,,,,,,,,,78.98,KLAX 232253Z 26012KT 10SM CLR 26/07 A2982 RMK AO2 SLP098 T02610072,
LAX,2013-09-23 23:53,77.00,47.00,34.55,260.00,11.00,0.00,29.82,1009.70,10.00,,CLR,,,,,,,,,,,,,,,77.00,KLAX 232353Z 26011KT 10SM CLR 25/08 A2982 RMK AO2 SLP097 T02500083 10272 20239 56010,
LAX,2013-09-24 00:53,74.00,54.00,49.66,270.00,11.00,0.00,29.83,1010.00,10.00,,CLR,,,,,,,,,,,,,,,73.94,KLAX 240053Z 27011KT 10SM CLR 23/12 A2983 RMK AO2 SLP100 T02330122,
LAX,2013-09-24 01:53,71.00,55.00,56.93,260.00,8.00,0.00,29.84,1010.30,10.00,,FEW,,,,3000.00,,,,,,,,,,,71.06,KLAX 240153Z 26008KT 10SM FEW030 22/13 A2984 RMK AO2 SLP103 FU FEW030 T02170128,
LAX,2013-09-24 02:53,70.00,53.00,54.94,260.00,6.00,0.00,29.85,1010.50,10.00,,FEW,,,,3000.00,,,,,,,,,,,69.98,KLAX 240253Z 26006KT 10SM FEW030 21/12 A2985 RMK AO2 SLP105 FU FEW030 T02110117 53008,
LAX,2013-09-24 03:53,70.00,53.00,54.94,240.00,5.00,0.00,29.87,1011.20,10.00,,FEW,,,,3000.00,,,,,,,,,,,69.98,KLAX 240353Z 24005KT 10SM FEW030 21/12 A2987 RMK AO2 SLP112 FU FEW030 T02110117,
LAX,2013-09-24 04:53,71.00,52.00,50.89,250.00,4.00,0.00,29.88,1011.50,10.00,,FEW,,,,3000.00,,,,,,,,,,,71.06,KLAX 240453Z 25004KT 10SM FEW030 22/11 A2988 RMK AO2 SLP115 FU FEW030 T02170111,
LAX,2013-09-24 05:53,70.00,55.00,59.06,160.00,3.00,0.00,29.89,1011.70,10.00,,CLR,,,,,,,,,,,,,,,69.98,KLAX 240553Z 16003KT 10SM CLR 21/13 A2989 RMK AO2 SLP117 T02110128 10250 20211 51013,
LAX,2013-09-24 06:53,70.00,53.00,54.94,0.00,0.00,0.00,29.90,1012.10,10.00,,CLR,,,,,,,,,,,,,,,69.98,KLAX 240653Z 00000KT 10SM CLR 21/12 A2990 RMK AO2 SLP121 T02110117,
LAX,2013-09-24 07:53,68.00,54.00,60.77,360.00,3.00,0.00,29.90,1012.10,10.00,,CLR,,,,,,,,,,,,,,,68.00,KLAX 240753Z 36003KT 10SM CLR 20/12 A2990 RMK AO2 SLP121 T02000122 402720161,
LAX,2013-09-24 08:53,67.00,54.00,63.08,0.00,0.00,0.00,29.90,1012.30,10.00,,CLR,,,,,,,,,,,,,,,66.92,KLAX 240853Z 00000KT 10SM CLR 19/12 A2990 RMK AO2 SLP123 T01940122 51005,
LAX,2013-09-24 09:53,65.00,53.00,65.37,70.00,3.00,0.00,29.89,1011.90,10.00,,CLR,,,,,,,,,,,,,,,64.94,KLAX 240953Z 07003KT 10SM CLR 18/12 A2989 RMK AO2 SLP119 T01830117,
LAX,2013-09-24 10:53,64.00,54.00,69.72,80.00,3.00,0.00,29.89,1011.80,10.00,,CLR,,,,,,,,,,,,,,,64.04,KLAX 241053Z 08003KT 10SM CLR 18/12 A2989 RMK AO2 SLP118 T01780122,
LAX,2013-09-24 11:53,64.00,55.00,72.53,50.00,4.00,0.00,29.88,1011.60,10.00,,CLR,,,,,,,,,,,,,,,64.04,KLAX 241153Z 05004KT 10SM CLR 18/13 A2988 RMK AO2 SLP116 T01780128 10211 20172 56007,
LAX,2013-09-24 12:53,66.00,55.00,67.69,110.00,4.00,0.00,29.88,1011.70,10.00,,CLR,,,,,,,,,,,,,,,66.02,KLAX 241253Z 11004KT 10SM CLR 19/13 A2988 RMK AO2 SLP117 T01890128,
LAX,2013-09-24 13:53,66.00,52.00,60.51,0.00,0.00,0.00,29.90,1012.10,10.00,,FEW,SCT,,,1200.00,7000.00,,,,,,,,,,66.02,KLAX 241353Z 00000KT 10SM FEW012 SCT070 19/11 A2990 RMK AO2 SLP121 FU FEW012 FU SCT070 T01890111,
LAX,2013-09-24 14:53,71.00,51.00,49.23,0.00,0.00,0.00,29.91,1012.60,10.00,,FEW,,,,1200.00,,,,,,,,,,,71.06,KLAX 241453Z 00000KT 10SM FEW012 22/11 A2991 RMK AO2 SLP126 FU FEW012 T02170106 53010,
LAX,2013-09-24 15:53,73.00,53.00,49.52,260.00,5.00,0.00,29.92,1013.10,10.00,,FEW,,,,1200.00,,,,,,,,,,,73.04,KLAX 241553Z 26005KT 10SM FEW012 23/12 A2992 RMK AO2 SLP131 FU FEW012 T02280117,
LAX,2013-09-24 16:53,74.00,55.00,51.65,270.00,8.00,0.00,29.94,1013.60,10.00,,FEW,,,,1500.00,,,,,,,,,,,73.94,KLAX 241653Z 27008KT 10SM FEW015 23/13 A2994 RMK AO2 SLP136 FU FEW015 T02330128,
LAX,2013-09-24 17:53,76.00,58.00,53.65,250.00,8.00,0.00,29.94,1013.50,10.00,,CLR,,,,,,,,,,,,,,,75.92,KLAX 241753Z 25008KT 10SM CLR 24/14 A2994 RMK AO2 SLP135 T02440144 10244 20178 50009,
LAX,2013-09-24 18:53,77.00,53.00,43.38,270.00,9.00,0.00,29.92,1013.00,10.00,,CLR,,,,,,,,,,,,,,,77.00,KLAX 241853Z 27009KT 10SM CLR 25/12 A2992 RMK AO2 SLP130 T02500117,
LAX,2013-09-24 19:53,77.00,54.00,44.84,250.00,12.00,0.00,29.91,1012.70,10.00,,CLR,,,,,,,,,,,,,,,77.00,KLAX 241953Z 25012KT 10SM CLR 25/12 A2991 RMK AO2 SLP127 T02500122,
LAX,2013-09-24 20:53,78.00,50.00,37.38,260.00,13.00,0.00,29.89,1011.90,10.00,,CLR,,,,,,,,,,,,,,,78.08,KLAX 242053Z 26013KT 10SM CLR 26/10 A2989 RMK AO2 SLP119 T02560100 58016,
LAX,2013-09-24 21:53,78.00,46.00,32.22,260.00,12.00,0.00,29.87,1011.40,10.00,,CLR,,,,,,,,,,,,,,,78.08,KLAX 242153Z 26012KT 10SM CLR 26/08 A2987 RMK AO2 SLP114 T02560078,
LAX,2013-09-24 22:53,78.00,47.00,33.34,260.00,9.00,0.00,29.86,1010.90,10.00,,CLR,,,,,,,,,,,,,,,78.08,KLAX 242253Z 26009KT 10SM CLR 26/08 A2986 RMK AO2 SLP109 T02560083,
LAX,2013-09-24 23:53,77.00,50.00,38.74,250.00,10.00,0.00,29.85,1010.70,10.00,,CLR,,,,,,,,,,,,,,,77.00,KLAX 242353Z 25010KT 10SM CLR 25/10 A2985 RMK AO2 SLP107 T02500100 10261 20239 56013,
LAX,2013-09-25 00:53,73.00,58.00,59.08,250.00,10.00,0.00,29.85,1010.50,10.00,,CLR,,,,,,,,,,,,,,,73.04,KLAX 250053Z 25010KT 10SM CLR 23/14 A2985 RMK AO2 SLP105 T02280144,
LAX,2013-09-25 01:53,70.00,63.00,78.41,270.00,7.00,0.00,29.84,1010.40,10.00,,CLR,,,,,,,,,,,,,,,69.98,KLAX 250153Z 27007KT 10SM CLR 21/17 A2984 RMK AO2 SLP104 T02110172,
LAX,2013-09-25 02:53,69.00,60.00,73.02,260.00,5.00,0.00,29.85,1010.60,10.00,,CLR,,,,,,,,,,,,,,,69.08,KLAX 250253Z 26005KT 10SM CLR 21/16 A2985 RMK AO2 SLP106 T02060156 55001,
LAX,2013-09-25 03:53,69.00,56.00,62.93,200.00,4.00,0.00,29.86,1011.00,10.00,,CLR,,,,,,,,,,,,,,,69.08,KLAX 250353Z 20004KT 10SM CLR 21/13 A2986 RMK AO2 SLP110 T02060133,
LAX,2013-09-25 04:53,69.00,56.00,62.93,240.00,5.00,0.00,29.87,1011.30,10.00,,CLR,,,,,,,,,,,,,,,69.08,KLAX 250453Z 24005KT 10SM CLR 21/13 A2987 RMK AO2 SLP113 T02060133,
LAX,2013-09-25 05:53,67.00,62.00,84.38,270.00,4.00,0.00,29.87,1011.30,10.00,,FEW,,,,200.00,,,,BCFG,,,,,,,66.92,KLAX 250553Z 27004KT 10SM BCFG FEW002 19/17 A2987 RMK AO2 SLP113 T01940167 10250 20194 51007,
LAX,2013-09-25 06:11,66.20,62.60,88.18,230.00,5.00,0.00,29.87,,1.50,,FEW,,,,100.00,,,,BCFG BR,,,,,,,66.20,KLAX 250611Z 23005KT 1 1/2SM BCFG BR FEW001 19/17 A2987 RMK AO2 VIS 1/2V10 FG FEW001 ASOS VIS 9,
LAX,2013-09-25 06:41,66.20,62.60,88.18,0.00,0.00,0.00,29.86,,4.00,,FEW,,,,100.00,,,,BCFG BR,,,,,,,66.20,KLAX 250641Z 00000KT 4SM BCFG BR FEW001 19/17 A2986 RMK AO2 VIS 3/4V8 VIS W 2 NW-N 1/2 FG FEW001,
LAX,2013-09-25 06:53,66.00,63.00,89.86,0.00,0.00,0.00,29.86,1010.70,4.00,,FEW,,,,100.00,,,,BCFG BR,,,,,,,66.02,KLAX 250653Z 00000KT 4SM BCFG BR FEW001 19/17 A2986 RMK AO2 SLP107 VIS 3/4V8 VIS W 2 NW-N 1/2 FG FEW001 T01890172,
LAX,2013-09-25 07:53,67.00,61.00,81.22,0.00,0.00,0.00,29.85,1010.70,10.00,,CLR,,,,,,,,,,,,,,,66.92,KLAX 250753Z 00000KT 10SM CLR 19/16 A2985 RMK AO2 SLP107 T01940161 402610172,
LAX,2013-09-25 08:53,65.00,60.00,84.26,80.00,3.00,0.00,29.85,1010.40,10.00,,FEW,,,,600.00,,,,,,,,,,,64.94,KLAX 250853Z 08003KT 10SM FEW006 18/16 A2985 RMK AO2 SLP104 T01830156 56009 PNO $,
LAX,2013-09-25 09:46,64.40,60.80,88.09,90.00,3.00,0.00,29.83,,10.00,,FEW,,,,600.00,,,,,,,,,,,64.40,KLAX 250946Z 09003KT 10SM FEW006 18/16 A2983 RMK AO2 PNO $,
LAX,2013-09-25 09:53,65.00,60.00,84.26,90.00,3.00,0.00,29.83,1009.90,10.00,,BKN,,,,1000.00,,,,,,,,,,,64.94,KLAX 250953Z 09003KT 10SM BKN010 18/16 A2983 RMK AO2 SLP099 T01830156 PNO $,
LAX,2013-09-25 10:53,65.00,60.00,84.26,90.00,5.00,0.00,29.82,1009.30,10.00,,BKN,,,,1000.00,,,,,,,,,,,64.94,KLAX 251053Z 09005KT 10SM BKN010 18/16 A2982 RMK AO2 SLP093 T01830156 $,
LAX,2013-09-25 11:53,67.00,62.00,84.38,90.00,5.00,0.00,29.81,1009.10,9.00,,BKN,,,,1200.00,,,,,,,,,,,66.92,KLAX 251153Z 09005KT 9SM BKN012 19/17 A2981 RMK AO2 SLP091 T01940167 10200 20183 $,
LAX,2013-09-25 12:53,67.00,61.00,81.22,60.00,9.00,0.00,29.80,1008.90,10.00,,BKN,,,,1400.00,,,,,,,,,,,66.92,KLAX 251253Z 06009KT 10SM BKN014 19/16 A2980 RMK AO2 SLP089 T01940161 $,
LAX,2013-09-25 13:53,67.00,61.00,81.22,60.00,7.00,0.00,29.81,1009.20,10.00,,BKN,BKN,,,1400.00,2200.00,,,,,,,,,,66.92,KLAX 251353Z 06007KT 10SM BKN014 BKN022 19/16 A2981 RMK AO2 SLP092 T01940161,
LAX,2013-09-25 14:43,68.00,60.80,77.75,90.00,9.00,0.00,29.82,,10.00,,SCT,BKN,,,1400.00,2000.00,,,,,,,,,,68.00,KLAX 251443Z 09009KT 10SM SCT014 BKN020 20/16 A2982 RMK AO2 $,
LAX,2013-09-25 14:53,68.00,60.00,75.78,90.00,7.00,0.00,29.82,1009.40,10.00,,BKN,,,,2000.00,,,,,,,,,,,68.00,KLAX 251453Z 09007KT 10SM BKN020 20/16 A2982 RMK AO2 SLP094 T02000156 53003 $,
LAX,2013-09-25 15:53,69.00,59.00,70.26,50.00,6.00,0.00,29.83,1009.80,10.00,,OVC,,,,2200.00,,,,,,,,,,,69.08,KLAX 251553Z 05006KT 10SM OVC022 21/15 A2983 RMK AO2 SLP098 T02060150 $,
LAX,2013-09-25 16:53,72.00,59.00,63.70,110.00,10.00,0.00,29.83,1009.80,10.00,,BKN,,,,2600.00,,,,,,,,,,,71.96,KLAX 251653Z 11010KT 10SM BKN026 22/15 A2983 RMK AO2 SLP098 T02220150 $,
LAX,2013-09-25 17:53,73.00,57.00,57.20,130.00,7.00,0.00,29.81,1009.20,10.00,,BKN,,,,2800.00,,,,,,,,,,,73.04,KLAX 251753Z 13007KT 10SM BKN028 23/14 A2981 RMK AO2 SLP092 T02280139 10228 20194 58001 $,
LAX,2013-09-25 18:53,74.00,58.00,57.32,150.00,8.00,0.00,29.80,1009.00,10.00,,BKN,,,,3000.00,,,,,,,,,,,73.94,KLAX 251853Z 15008KT 10SM BKN030 23/14 A2980 RMK AO2 SLP090 T02330144 $,
LAX,2013-09-25 19:53,74.00,58.00,57.32,170.00,7.00,0.00,29.77,1008.10,10.00,,SCT,,,,2800.00,,,,,,,,,,,73.94,KLAX 251953Z 17007KT 10SM SCT028 23/14 A2977 RMK AO2 SLP081 T02330144 $,
LAX,2013-09-25 20:53,73.00,58.00,59.08,270.00,11.00,0.00,29.75,1007.40,10.00,,SCT,,,,2800.00,,,,,,,,,,,73.04,KLAX 252053Z 27011KT 10SM SCT028 23/14 A2975 RMK AO2 SLP074 T02280144 58018 $,
LAX,2013-09-25 21:53,71.00,60.00,68.25,260.00,12.00,0.00,29.74,1007.00,10.00,,FEW,,,,2900.00,,,,,,,,,,,71.06,KLAX 252153Z 26012KT 10SM FEW029 22/16 A2974 RMK AO2 SLP070 T02170156 $,
LAX,2013-09-25 22:53,71.00,58.00,63.18,270.00,12.00,0.00,29.73,1006.60,10.00,,FEW,SCT,,,1600.00,2900.00,,,,,,,,,,71.06,KLAX 252253Z 27012KT 10SM FEW016 SCT029 22/14 A2973 RMK AO2 SLP066 T02170144 $,
LAX,2013-09-25 23:53,71.00,56.00,58.82,260.00,13.00,0.00,29.72,1006.10,10.00,,FEW,SCT,,,1500.00,2800.00,,,,,,,,,,71.06,KLAX 252353Z 26013KT 10SM FEW015 SCT028 22/13 A2972 RMK AO2 SLP061 T02170133 10244 20206 56013 $,
LAX,2013-09-26 00:53,68.00,55.00,63.21,230.00,9.00,0.00,29.71,1006.00,10.00,,FEW,SCT,,,1600.00,2600.00,,,,,,,,,,68.00,KLAX 260053Z 23009KT 10SM FEW016 SCT026 20/13 A2971 RMK AO2 SLP060 T02000128 $,
LAX,2013-09-26 01:53,66.00,55.00,67.69,230.00,6.00,0.00,29.71,1005.90,10.00,,SCT,,,,2500.00,,,,,,,,,,,66.02,KLAX 260153Z 23006KT 10SM SCT025 19/13 A2971 RMK AO2 SLP059 T01890128 $,
LAX,2013-09-26 02:53,65.00,54.00,67.57,250.00,8.00,0.00,29.72,1006.10,10.00,,FEW,SCT,SCT,,1600.00,2500.00,4000.00,,,,,,,,,64.94,KLAX 260253Z 25008KT 10SM FEW016 SCT025 SCT040 18/12 A2972 RMK AO2 SLP061 T01830122 55001 $,
LAX,2013-09-26 03:53,65.00,53.00,65.37,240.00,8.00,0.00,29.72,1006.30,9.00,,FEW,SCT,SCT,,300.00,2500.00,4500.00,,,,,,,,,64.94,KLAX 260353Z 24008KT 9SM FEW003 SCT025 SCT045 18/12 A2972 RMK AO2 SLP063 FU FEW003 T01830117 $,
LAX,2013-09-26 04:53,64.00,54.00,69.72,230.00,6.00,0.00,29.72,1006.30,10.00,,FEW,SCT,,,2500.00,4900.00,,,,,,,,,,64.04,KLAX 260453Z 23006KT 10SM FEW025 SCT049 18/12 A2972 RMK AO2 SLP063 T01780122 $,
LAX,2013-09-26 05:53,64.00,53.00,67.46,270.00,9.00,0.00,29.73,1006.50,10.00,,FEW,SCT,,,2500.00,5000.00,,,,,,,,,,64.04,KLAX 260553Z 27009KT 10SM FEW025 SCT050 18/12 A2973 RMK AO2 SLP065 T01780117 10211 20178 53006 $,
LAX,2013-09-26 06:53,64.00,54.00,69.72,280.00,7.00,0.00,29.74,1006.70,10.00,,FEW,,,,2400.00,,,,,,,,,,,64.04,KLAX 260653Z 28007KT 10SM FEW024 18/12 A2974 RMK AO2 SLP067 T01780122 $,
LAX,2013-09-26 07:53,64.00,55.00,72.53,340.00,5.00,0.00,29.73,1006.50,10.00,,SCT,BKN,,,2900.00,3900.00,,,,,,,,,,64.04,KLAX 260753Z 34005KT 10SM SCT029 BKN039 18/13 A2973 RMK AO2 SLP065 T01780128 402440150 $,
LAX,2013-09-26 08:53,63.00,53.00,70.07,90.00,3.00,0.00,29.74,1006.80,10.00,,FEW,BKN,,,3900.00,4900.00,,,,,,,,,,62.96,KLAX 260853Z 09003KT 10SM FEW039 BKN049 17/12 A2974 RMK AO2 SLP068 T01720117 53001 $,
LAX,2013-09-26 09:53,64.00,53.00,67.46,0.00,0.00,0.00,29.73,1006.60,10.00,,BKN,BKN,,,3500.00,6000.00,,,,,,,,,,64.04,KLAX 260953Z 00000KT 10SM BKN035 BKN060 18/12 A2973 RMK AO2 SLP066 T01780117 $,
LAX,2013-09-26 10:53,65.00,53.00,65.37,50.00,3.00,0.00,29.74,1006.80,10.00,,SCT,BKN,BKN,,2600.00,3900.00,6000.00,,,,,,,,,64.94,KLAX 261053Z 05003KT 10SM SCT026 BKN039 BKN060 18/12 A2974 RMK AO2 SLP068 T01830117 $,
LAX,2013-09-26 11:53,63.00,54.00,72.42,90.00,4.00,0.00,29.74,1006.70,10.00,,FEW,SCT,BKN,,2400.00,4500.00,6000.00,,,,,,,,,62.96,KLAX 261153Z 09004KT 10SM FEW024 SCT045 BKN060 17/12 A2974 RMK AO2 SLP067 T01720122 10189 20172 56000 $,
LAX,2013-09-26 12:53,63.00,53.00,70.07,0.00,0.00,0.00,29.75,1007.00,10.00,,FEW,SCT,,,2400.00,7000.00,,,,,,,,,,62.96,KLAX 261253Z 00000KT 10SM FEW024 SCT070 17/12 A2975 RMK AO2 SLP070 T01720117 $,
LAX,2013-09-26 13:53,63.00,53.00,70.07,0.00,0.00,0.00,29.76,1007.70,10.00,,SCT,,,,7000.00,,,,,,,,,,,62.96,KLAX 261353Z 00000KT 10SM SCT070 17/12 A2976 RMK AO2 SLP077 T01720117 $,
LAX,2013-09-26 14:53,65.00,54.00,67.57,,3.00,0.00,29.78,1008.30,10.00,,SCT,,,,7000.00,,,,,,,,,,,64.94,KLAX 261453Z VRB03KT 10SM SCT070 18/12 A2978 RMK AO2 SLP083 T01830122 53016 $,
LAX,2013-09-26 15:53,68.00,50.00,52.51,40.00,3.00,0.00,29.80,1008.90,10.00,,FEW,SCT,,,4500.00,7000.00,,,,,,,,,,68.00,KLAX 261553Z 04003KT 10SM FEW045 SCT070 20/10 A2980 RMK AO2 SLP089 T02000100 $,
LAX,2013-09-26 16:53,72.00,38.00,28.94,340.00,8.00,0.00,29.81,1009.30,10.00,,FEW,SCT,,,4500.00,8000.00,,,,,,,,,,70.22,KLAX 261653Z 34008KT 10SM FEW045 SCT080 22/03 A2981 RMK AO2 SLP093 T02220033 $,
LAX,2013-09-26 17:53,71.00,50.00,47.29,280.00,12.00,0.00,29.82,1009.50,10.00,,FEW,SCT,,,4500.00,9000.00,,,,,,,,,,71.06,KLAX 261753Z 28012KT 10SM FEW045 SCT090 22/10 A2982 RMK AO2 SLP095 T02170100 10233 20167 51012 $,
LAX,2013-09-26 18:53,72.00,51.00,47.75,260.00,12.00,0.00,29.81,1009.30,10.00,,FEW,SCT,,,4500.00,9000.00,,,,,,,,,,71.96,KLAX 261853Z 26012KT 10SM FEW045 SCT090 22/11 A2981 RMK AO2 SLP093 T02220106 $,
LAX,2013-09-26 19:53,71.00,55.00,56.93,260.00,19.00,0.00,29.80,1009.10,10.00,,FEW,SCT,,,4700.00,9000.00,,,,,,,,,,71.06,KLAX 261953Z 26019KT 10SM FEW047 SCT090 22/13 A2980 RMK AO2 SLP091 T02170128 $,
LAX,2013-09-26 20:53,72.00,54.00,53.08,260.00,16.00,0.00,29.80,1008.90,10.00,,FEW,,,,3000.00,,,,,,,,,,,71.96,KLAX 262053Z 26016KT 10SM FEW030 22/12 A2980 RMK AO2 SLP089 T02220122 57006 $,
LAX,2013-09-26 21:53,71.00,48.00,43.92,270.00,21.00,0.00,29.79,1008.60,10.00,,FEW,,,,2500.00,,,,,,,,,,,69.93,KLAX 262153Z 27021KT 10SM FEW025 22/09 A2979 RMK AO2 SLP086 T02170089 $,
LAX,2013-09-26 22:53,72.00,52.00,49.36,260.00,21.00,0.00,29.79,1008.50,10.00,,FEW,SCT,,,1000.00,2500.00,,,,,,,27.00,270.00,2013-09-26 22:46,71.96,KLAX 262253Z 26021KT 10SM FEW010 SCT025 22/11 A2979 RMK AO2 PK WND 27027/2246 SLP085 FU FEW010 T02220111 $,
LAX,2013-09-26 23:53,70.00,51.00,51.07,260.00,24.00,0.00,29.79,1008.50,10.00,30.00,FEW,,,,2500.00,,,,,,,,30.00,260.00,2013-09-26 23:50,69.98,KLAX 262353Z 26024G30KT 10SM FEW025 21/11 A2979 RMK AO2 PK WND 26030/2350 SLP085 T02110106 10228 20211 56004 $,
LAX,2013-09-27 00:53,68.00,51.00,54.66,270.00,24.00,0.00,29.79,1008.50,10.00,,FEW,,,,2500.00,,,,,,,,33.00,270.00,2013-09-27 00:19,68.00,KLAX 270053Z 27024KT 10SM FEW025 20/11 A2979 RMK AO2 PK WND 27033/0019 SLP085 T02000106 $,
LAX,2013-09-27 01:53,68.00,50.00,52.51,270.00,11.00,0.00,29.81,1009.30,10.00,20.00,CLR,,,,,,,,,,,,26.00,270.00,2013-09-27 01:14,68.00,KLAX 270153Z 27011G20KT 10SM CLR 20/10 A2981 RMK AO2 PK WND 27026/0114 SLP093 T02000100 $,
LAX,2013-09-27 02:53,67.00,51.00,56.73,280.00,11.00,0.00,29.83,1010.00,10.00,18.00,CLR,,,,,,,,,,,,,,,66.92,KLAX 270253Z 28011G18KT 10SM CLR 19/11 A2983 RMK AO2 SLP100 T01940106 53015 $,
LAX,2013-09-27 03:53,65.00,53.00,65.37,240.00,8.00,0.00,29.86,1010.80,10.00,,CLR,,,,,,,,,,,,,,,64.94,KLAX 270353Z 24008KT 10SM CLR 18/12 A2986 RMK AO2 SLP108 T01830117 $,
LAX,2013-09-27 04:53,65.00,54.00,67.57,,3.00,0.00,29.87,1011.30,10.00,,CLR,,,,,,,,,,,,,,,64.94,KLAX 270453Z VRB03KT 10SM CLR 18/12 A2987 RMK AO2 SLP113 T01830122 $,
LAX,2013-09-27 05:53,71.00,31.00,22.55,,5.00,0.00,29.88,1011.50,10.00,,CLR,,,,,,,,,,,,,,,68.93,KLAX 270553Z VRB05KT 10SM CLR 22/M01 A2988 RMK AO2 SLP115 T02171006 10217 20178 51015 $,
LAX,2013-09-27 06:53,69.00,33.00,26.32,320.00,4.00,0.00,29.88,1011.70,10.00,,CLR,,,,,,,,,,,,,,,69.08,KLAX 270653Z 32004KT 10SM CLR 21/01 A2988 RMK AO2 SLP117 T02060006 $,
LAX,2013-09-27 07:53,67.00,31.00,25.99,0.00,0.00,0.00,29.88,1011.60,10.00,,CLR,,,,,,,,,,,,,,,66.92,KLAX 270753Z 00000KT 10SM CLR 19/M01 A2988 RMK AO2 SLP116 T01941006 402330167 $,
LAX,2013-09-27 08:53,61.00,47.00,59.84,110.00,3.00,0.00,29.89,1012.00,10.00,,CLR,,,,,,,,,,,,,,,60.98,KLAX 270853Z 11003KT 10SM CLR 16/08 A2989 RMK AO2 SLP120 T01610083 53004 $,
LAX,2013-09-27 09:53,61.00,49.00,64.46,0.00,0.00,0.00,29.89,1011.90,10.00,,CLR,,,,,,,,,,,,,,,60.98,KLAX 270953Z 00000KT 10SM CLR 16/09 A2989 RMK AO2 SLP119 T01610094 $,
LAX,2013-09-27 10:53,60.00,48.00,64.35,50.00,3.00,0.00,29.89,1011.70,10.00,,CLR,,,,,,,,,,,,,,,60.08,KLAX 271053Z 05003KT 10SM CLR 16/09 A2989 RMK AO2 SLP117 T01560089 $,
LAX,2013-09-27 11:53,58.00,47.00,66.75,80.00,3.00,0.00,29.89,1012.10,10.00,,CLR,,,,,,,,,,,,,,,57.92,KLAX 271153Z 08003KT 10SM CLR 14/08 A2989 RMK AO2 SLP121 T01440083 10217 20144 55000 $,
LAX,2013-09-27 12:53,59.00,48.00,66.88,0.00,0.00,0.00,29.91,1012.60,10.00,,CLR,,,,,,,,,,,,,,,59.00,KLAX 271253Z 00000KT 10SM CLR 15/09 A2991 RMK AO2 SLP126 T01500089 $,
LAX,2013-09-27 13:53,59.00,47.00,64.22,80.00,4.00,0.00,29.94,1013.50,10.00,,CLR,,,,,,,,,,,,,,,59.00,KLAX 271353Z 08004KT 10SM CLR 15/08 A2994 RMK AO2 SLP135 T01500083 $,
LAX,2013-09-27 14:53,63.00,43.00,48.00,90.00,5.00,0.00,29.95,1014.00,10.00,,CLR,,,,,,,,,,,,,,,62.96,KLAX 271453Z 09005KT 10SM CLR 17/06 A2995 RMK AO2 SLP140 T01720061 52019 $,
